return_id,order_item_id,refund
26998,236671,677
26999,131209,2003
27000,221342,1331
27001,159253,693
27002,497745,4526
27003,134160,4598
27004,442398,1244
27005,170068,1660
27006,122638,880
27007,33784,3875
27008,281870,4739
27009,160069,2489
27010,49235,2187
27011,470034,1382
27012,128218,3960
27013,32034,1183
27014,94319,3165
27015,587532,667
27016,104099,4841
27017,486740,3903
27018,57572,1606
27019,160493,3694
27020,201677,3274
27021,440070,4990
27022,575580,975
27023,392376,3868
27024,568283,3274
27025,162939,1540
27026,394737,3713
27027,65493,2607
27028,468438,3481
27029,123131,4457
27030,119600,2326
27031,485768,794
27032,58642,1707
27033,139392,2628
27034,525486,1424
27035,261280,4338
27036,67848,1428
27037,563653,2721
27038,21810,1801
27039,133283,255
27040,277060,4562
27041,319216,4308
27042,64638,1353
27043,506649,1418
27044,54432,2886
27045,8214,2105
27046,328733,1876
27047,285046,4006
27048,381354,924
27049,232316,809
27050,440594,4477
27051,479076,4579
27052,46392,69
27053,531519,208
27054,355626,3890
27055,212194,86
27056,246892,2673
27057,407553,2824
27058,409780,1522
27059,404528,63
27060,180141,2139
27061,177707,478
27062,268915,1639
27063,114382,4838
27064,529043,1855
27065,429329,2891
27066,444165,892
27067,370501,1532
27068,142415,2216
27069,333835,1437
27070,10936,1912
27071,333475,4591
27072,233730,1069
27073,128916,266
27074,34357,1909
27075,542565,1618
27076,408989,2835
27077,58851,3206
27078,435193,67
27079,803,1822
27080,33392,2157
27081,334680,1290
27082,319153,550
27083,581410,715
27084,266946,4364
27085,38419,700
27086,250724,4490
27087,422651,1924
27088,303962,3493
27089,373189,4184
27090,327280,1199
27091,108564,4740
27092,492374,980
27093,406893,4270
27094,521619,2344
27095,314390,3062
27096,514853,2831
27097,522583,1205
27098,565823,3439
27099,68883,3839
27100,175695,2462
27101,255315,3575
27102,178784,4009
27103,442838,1168
27104,126261,4425
27105,95913,2577
27106,337671,4322
27107,110494,3363
27108,295158,2623
27109,279600,454
27110,334189,1461
27111,568516,1310
27112,316908,3443
27113,122353,4245
27114,141067,2694
27115,196446,3373
27116,30639,847
27117,568511,1964
27118,91098,2607
27119,472208,2739
27120,508040,2991
27121,200826,4824
27122,542436,795
27123,479632,1687
27124,269475,1653
27125,376220,2088
27126,297655,2685
27127,435348,2164
27128,231689,1677
27129,43348,732
27130,4306,3341
27131,147152,3279
27132,476119,2673
27133,421939,2061
27134,495652,2883
27135,474148,232
27136,80374,1262
27137,381097,2138
27138,100920,1901
27139,586825,2699
27140,176446,360
27141,586646,4808
27142,475239,1205
27143,430540,458
27144,580490,3044
27145,247822,1107
27146,175260,822
27147,228964,2331
27148,151804,3049
27149,418650,1935
27150,503616,3865
27151,252384,3681
27152,280698,1432
27153,539583,1954
27154,117069,4341
27155,521881,931
27156,49793,2363
27157,293065,4289
27158,572940,1329
27159,117697,3215
27160,66813,3754
27161,344281,2400
27162,466544,2234
27163,23667,1540
27164,360131,3359
27165,504271,4033
27166,374848,1464
27167,336722,2642
27168,564633,1683
27169,124925,4502
27170,261116,2721
27171,350721,2954
27172,527338,3704
27173,432927,3244
27174,358617,641
27175,181798,4315
27176,362588,4254
27177,342282,1490
27178,199156,3599
27179,538718,4518
27180,31011,1647
27181,43876,4249
27182,351855,2240
27183,246539,1450
27184,161758,2418
27185,192260,3851
27186,304461,4599
27187,57450,4204
27188,425949,713
27189,513744,4396
27190,403999,3228
27191,422467,3114
27192,443632,3891
27193,567899,2280
27194,368494,4057
27195,428592,4124
27196,191873,1345
27197,413109,3752
27198,68932,1437
27199,175971,3862
27200,334855,3915
27201,176109,4567
27202,342999,3713
27203,486436,2081
27204,21682,4818
27205,206554,3455
27206,163223,1095
27207,185146,4864
27208,557301,4649
27209,71385,1944
27210,556702,4573
27211,464375,2112
27212,179221,756
27213,59908,619
27214,467660,4980
27215,140561,4715
27216,430408,2025
27217,345479,4315
27218,204643,722
27219,267896,2567
27220,244548,2493
27221,380905,665
27222,164665,2002
27223,458459,1848
27224,276368,4295
27225,280320,4238
27226,384991,2149
27227,103306,2519
27228,447936,4551
27229,442396,1322
27230,71845,1833
27231,404364,3216
27232,408644,846
27233,339500,2019
27234,110729,4258
27235,442455,2415
27236,171272,3300
27237,459126,3685
27238,538254,2212
27239,391898,1901
27240,438739,4068
27241,224728,4203
27242,436152,299
27243,415641,4172
27244,131085,4006
27245,407663,2658
27246,556489,2863
27247,545364,3078
27248,67965,3045
27249,547961,1680
27250,259931,1903
27251,77494,2180
27252,196001,352
27253,476913,2781
27254,143918,702
27255,433364,4662
27256,261792,3396
27257,207908,1174
27258,37603,1761
27259,31821,339
27260,373397,1349
27261,61930,4041
27262,215114,1968
27263,482430,1496
27264,261325,486
27265,240092,681
27266,518596,337
27267,101409,621
27268,81194,2147
27269,351006,4824
27270,483820,728
27271,373700,1803
27272,214452,885
27273,487276,2652
27274,524477,2111
27275,33980,578
27276,344161,3699
27277,80767,426
27278,338911,4739
27279,270337,2589
27280,524621,2462
27281,353005,2007
27282,172198,4579
27283,155492,2442
27284,293812,1398
27285,245988,3969
27286,67513,1832
27287,84819,991
27288,80455,301
27289,94312,1495
27290,96403,1889
27291,586788,1307
27292,90531,3111
27293,481064,2411
27294,389678,586
27295,566214,1246
27296,133467,798
27297,301931,4004
27298,211388,2366
27299,188605,3856
27300,276780,3268
27301,295163,753
27302,151042,3031
27303,520140,338
27304,551265,4738
27305,393215,154
27306,570038,4194
27307,257753,2566
27308,514449,4022
27309,416542,131
27310,266152,1973
27311,306838,2973
27312,232051,2437
27313,192239,4149
27314,32040,984
27315,503676,3766
27316,153169,2863
27317,51904,903
27318,242357,58
27319,443157,2540
27320,35173,2775
27321,64984,309
27322,195932,2149
27323,207737,1632
27324,318844,2003
27325,67265,2878
27326,304429,4439
27327,80684,4676
27328,477637,3135
27329,206703,3136
27330,46606,435
27331,50067,1270
27332,560305,1852
27333,271384,545
27334,503361,546
27335,531424,3455
27336,495150,4735
27337,541864,4802
27338,78601,2568
27339,421810,342
27340,211623,3839
27341,212756,3743
27342,55896,3065
27343,313363,4181
27344,297431,4420
27345,434666,4585
27346,103187,3158
27347,21031,3274
27348,106754,2138
27349,533177,4333
27350,576736,4579
27351,175555,1146
27352,543214,1530
27353,9430,2079
27354,382161,4900
27355,416111,1504
27356,162425,4712
27357,522027,2471
27358,89909,2275
27359,339413,1345
27360,536870,3309
27361,529441,2916
27362,416218,4660
27363,548421,2122
27364,191953,1935
27365,163326,2196
27366,41126,3038
27367,345884,4356
27368,110683,4113
27369,111016,4944
27370,519997,270
27371,52953,2715
27372,437473,2833
27373,264829,1515
27374,292841,2891
27375,496056,2472
27376,142111,1770
27377,294402,3921
27378,485913,1047
27379,330899,2598
27380,558557,1852
27381,291229,3628
27382,589940,2821
27383,258755,3571
27384,78059,4102
27385,387772,854
27386,153834,2976
27387,447765,4172
27388,378713,231
27389,191818,761
27390,511547,190
27391,166840,1569
27392,297374,4021
27393,247683,4268
27394,8519,3648
27395,489145,3419
27396,320627,983
27397,579062,1172
27398,51755,2137
27399,79676,1297
27400,435163,2928
27401,217332,4338
27402,109779,3721
27403,12070,4546
27404,532339,4419
27405,573761,1400
27406,339562,4232
27407,134306,1179
27408,234114,551
27409,318046,3054
27410,400847,3494
27411,541781,126
27412,394393,2075
27413,371854,118
27414,45443,3742
27415,416555,1042
27416,116460,4901
27417,252837,129
27418,303329,608
27419,483351,4885
27420,304556,1308
27421,416664,2462
27422,314988,204
27423,181850,4205
27424,303517,1090
27425,198366,2966
27426,175443,4055
27427,151635,1222
27428,231530,1300
27429,365209,883
27430,201125,438
27431,93409,2962
27432,153759,223
27433,307903,2639
27434,201017,843
27435,204318,537
27436,185296,868
27437,568918,207
27438,60122,2827
27439,475212,574
27440,77886,4822
27441,531679,4901
27442,199686,2994
27443,258796,3465
27444,334980,240
27445,190367,1593
27446,252438,3480
27447,156737,1989
27448,70411,4098
27449,131252,1814
27450,422918,2308
27451,478112,3716
27452,399028,499
27453,89022,3333
27454,466333,1664
27455,88012,2423
27456,290243,1558
27457,282680,722
27458,576401,2593
27459,417010,3144
27460,501905,1999
27461,572441,430
27462,449915,1644
27463,98792,1771
27464,20943,1031
27465,467432,65
27466,408785,4152
27467,396723,1692
27468,128493,1099
27469,428255,3520
27470,85438,121
27471,98873,4772
27472,401845,362
27473,437740,64
27474,134292,1325
27475,107030,1667
27476,445408,844
27477,224243,1786
27478,579615,125
27479,534050,1801
27480,218316,4523
27481,274742,3087
27482,492830,387
27483,568453,1805
27484,18565,2871
27485,426008,2828
27486,491021,663
27487,509507,1211
27488,301879,2004
27489,538118,2247
27490,305342,2689
27491,196644,4540
27492,57769,1338
27493,191165,4443
27494,171958,2690
27495,341542,2655
27496,574846,4290
27497,544898,3395
27498,363714,4795
27499,477134,2353
27500,392981,4060
27501,530696,2905
27502,407110,922
27503,369282,2249
27504,100469,2996
27505,583586,1478
27506,521821,62
27507,323684,1467
27508,1671,1976
27509,295667,4913
27510,350836,3139
27511,211013,2240
27512,367434,3244
27513,526929,2607
27514,475040,4090
27515,402023,2955
27516,301505,1128
27517,447633,2850
27518,303635,2002
27519,219768,4684
27520,574515,531
27521,395763,4585
27522,386650,1365
27523,255428,4124
27524,508889,4776
27525,438368,1492
27526,274332,3266
27527,74023,3094
27528,287005,450
27529,349281,1032
27530,329346,2848
27531,377843,3109
27532,302221,3080
27533,267068,4456
27534,129594,3326
27535,472056,3431
27536,238848,255
27537,136308,2359
27538,354522,3292
27539,401128,569
27540,19797,182
27541,303509,274
27542,174660,3648
27543,17573,70
27544,553705,4116
27545,443879,4592
27546,158969,2017
27547,385599,1925
27548,462299,1741
27549,283123,2670
27550,578625,4781
27551,396735,3833
27552,341892,1765
27553,255053,4872
27554,201725,1931
27555,437749,3122
27556,462867,2506
27557,253922,3929
27558,567447,3555
27559,65768,575
27560,508080,1347
27561,388744,4092
27562,337852,714
27563,434561,598
27564,27389,4855
27565,250966,2288
27566,100636,2952
27567,417410,377
27568,253105,2902
27569,552008,4876
27570,144638,4095
27571,247522,3894
27572,101335,4347
27573,222119,4985
27574,61604,4060
27575,337009,68
27576,119410,1816
27577,138623,4080
27578,550354,1292
27579,5936,4037
27580,244847,1367
27581,251110,813
27582,551623,4695
27583,96659,1882
27584,2721,4768
27585,145499,908
27586,262996,4079
27587,101034,814
27588,547493,2894
27589,328062,2660
27590,17485,4309
27591,250745,386
27592,508791,81
27593,344223,214
27594,179094,4294
27595,341107,892
27596,429825,3467
27597,122978,539
27598,554355,1214
27599,481622,538
27600,317110,3976
27601,565407,4541
27602,284357,360
27603,230559,2533
27604,137089,414
27605,351035,311
27606,390306,3881
27607,275599,4797
27608,539880,2714
27609,421724,1697
27610,497406,4469
27611,271993,98
27612,555605,4934
27613,318050,2234
27614,74269,694
27615,365010,1408
27616,262424,1561
27617,294544,4932
27618,440907,1648
27619,315607,3734
27620,68133,2790
27621,487444,1822
27622,196147,3509
27623,7697,615
27624,435863,3086
27625,182296,2376
27626,280188,3393
27627,375761,3434
27628,544186,4145
27629,177330,4637
27630,445641,4380
27631,448070,249
27632,382351,4496
27633,331580,4039
27634,477468,2957
27635,420382,4799
27636,393879,958
27637,529330,844
27638,187040,1442
27639,182311,132
27640,160606,1202
27641,326790,4111
27642,359095,1231
27643,230798,302
27644,461500,597
27645,179691,4512
27646,517768,2616
27647,340004,1932
27648,263823,4894
27649,124274,1117
27650,103838,4669
27651,264130,3989
27652,26489,942
27653,255156,1184
27654,80507,3831
27655,316972,777
27656,191613,1550
27657,385528,933
27658,9576,4735
27659,424380,2636
27660,551718,4404
27661,58562,3683
27662,387194,3903
27663,501184,4013
27664,109937,260
27665,327982,3305
27666,498864,597
27667,316906,3790
27668,396192,4461
27669,101994,2557
27670,157531,85
27671,28285,170
27672,131069,1718
27673,360506,1319
27674,565185,4496
27675,488960,3385
27676,51278,3027
27677,101,2504
27678,175595,981
27679,228119,4830
27680,262848,3834
27681,305585,752
27682,388836,4687
27683,151969,3616
27684,345116,4710
27685,512032,2218
27686,377346,4010
27687,534845,4467
27688,115553,330
27689,520944,3551
27690,224666,4017
27691,199874,212
27692,574797,1232
27693,306014,4880
27694,555913,3498
27695,222548,805
27696,425381,3330
27697,571350,4623
27698,263993,2840
27699,267803,1873
27700,194851,4349
27701,386003,3752
27702,451091,1455
27703,157015,971
27704,260826,1482
27705,148090,3436
27706,70152,2890
27707,289031,1870
27708,543751,4206
27709,202639,1412
27710,319557,1704
27711,190528,1420
27712,458632,3538
27713,528415,599
27714,560255,4518
27715,520559,543
27716,550570,2037
27717,439768,2315
27718,209322,2292
27719,168565,2120
27720,473677,4302
27721,396524,3785
27722,523119,2454
27723,476444,1046
27724,588129,4787
27725,525651,3449
27726,282211,4936
27727,166181,4142
27728,273176,3997
27729,364282,1257
27730,210674,1528
27731,475530,2565
27732,214432,4545
27733,422633,4969
27734,242746,1792
27735,106075,688
27736,517653,2572
27737,284732,545
27738,392074,2061
27739,35872,835
27740,299024,1132
27741,151494,3617
27742,190415,3995
27743,381849,3197
27744,319334,2860
27745,470772,2863
27746,525051,1009
27747,107472,3515
27748,141438,4473
27749,358062,2396
27750,166605,1164
27751,28878,386
27752,16488,859
27753,439247,2125
27754,442980,2814
27755,550053,2936
27756,258676,378
27757,250136,3972
27758,538960,327
27759,198941,3005
27760,24167,3524
27761,556329,1859
27762,493972,827
27763,526884,2368
27764,91659,1337
27765,357463,866
27766,484352,4046
27767,495232,340
27768,27294,985
27769,246283,4530
27770,416398,462
27771,290137,2788
27772,533650,2877
27773,289950,4347
27774,261940,3721
27775,131690,3727
27776,439435,2620
27777,474707,293
27778,35654,4157
27779,504242,2993
27780,42737,175
27781,580085,3847
27782,22843,4001
27783,167678,2975
27784,22485,2475
27785,302308,1896
27786,101057,3916
27787,13487,3165
27788,131802,3488
27789,20151,1815
27790,250332,1837
27791,410989,1097
27792,288670,2946
27793,540792,2179
27794,126010,565
27795,107504,208
27796,520249,1869
27797,45910,2533
27798,205633,4091
27799,39373,4922
27800,127160,2942
27801,121064,3007
27802,9914,140
27803,322982,2501
27804,9251,2831
27805,486161,79
27806,321769,1563
27807,436073,4054
27808,222608,4867
27809,534278,4810
27810,97526,4757
27811,248845,93
27812,34078,2734
27813,438181,3510
27814,323115,2037
27815,368348,133
27816,291303,2202
27817,377628,4909
27818,463171,138
27819,453204,636
27820,191209,1043
27821,184559,2784
27822,296946,2861
27823,16799,3944
27824,109856,1816
27825,198182,540
27826,26517,1309
27827,19386,2654
27828,598466,3923
27829,209736,2349
27830,13821,105
27831,207599,4507
27832,167881,2289
27833,308827,1311
27834,591730,1112
27835,512701,1469
27836,265933,1137
27837,47326,1143
27838,4869,2606
27839,35386,4733
27840,256699,4114
27841,309619,2812
27842,211426,2114
27843,96471,2208
27844,148872,2545
27845,527618,1053
27846,597280,382
27847,89688,4447
27848,356074,520
27849,214372,1300
27850,162658,2016
27851,163756,4541
27852,395400,4184
27853,311261,141
27854,560419,1904
27855,412581,2731
27856,516071,2183
27857,129030,1051
27858,444267,2953
27859,168792,2177
27860,200268,657
27861,425948,1907
27862,596447,1639
27863,252979,3718
27864,467695,4131
27865,251739,3251
27866,546884,3524
27867,149689,1021
27868,73705,307
27869,354213,1459
27870,396044,137
27871,28040,3488
27872,575266,3040
27873,461113,715
27874,14089,476
27875,374350,3502
27876,569303,4919
27877,71501,338
27878,157993,3374
27879,369397,1996
27880,496393,173
27881,376403,3117
27882,93972,587
27883,62129,68
27884,555436,2951
27885,413753,436
27886,423955,2058
27887,321130,534
27888,526418,4303
27889,392455,885
27890,160131,1554
27891,328788,4562
27892,130779,2164
27893,317896,424
27894,165739,243
27895,19015,82
27896,456160,4766
27897,310956,4098
27898,259814,237
27899,122150,3646
27900,420172,4263
27901,148759,4101
27902,468943,2526
27903,88437,2207
27904,147925,4019
27905,53532,2373
27906,308994,4051
27907,488769,75
27908,101618,3837
27909,283061,3557
27910,213852,3029
27911,178824,3065
27912,454452,4718
27913,266124,2916
27914,542495,302
27915,100804,317
27916,334058,2402
27917,237042,4129
27918,302949,922
27919,107254,616
27920,110690,4816
27921,296122,2649
27922,172337,2896
27923,597293,2565
27924,45710,1663
27925,120670,4842
27926,269052,2491
27927,282854,4694
27928,191637,3569
27929,466724,1063
27930,168281,231
27931,544968,1383
27932,223214,568
27933,320359,1670
27934,38812,793
27935,160786,3571
27936,104474,845
27937,340993,1466
27938,10198,4441
27939,476366,3433
27940,96467,4955
27941,436730,770
27942,517859,2292
27943,481437,4636
27944,509714,4725
27945,260928,1747
27946,506344,1889
27947,42488,4991
27948,417137,812
27949,519412,4446
27950,106173,4557
27951,21407,4650
27952,397132,533
27953,173851,121
27954,475298,4296
27955,537509,591
27956,413461,3144
27957,72623,750
27958,590235,3254
27959,264180,245
27960,287015,4870
27961,449084,3695
27962,336325,4236
27963,590078,1735
27964,266159,3796
27965,307054,751
27966,571264,605
27967,26628,1969
27968,174598,3674
27969,366107,4479
27970,570909,130
27971,327284,2017
27972,527637,685
27973,343190,940
27974,497261,641
27975,273081,4588
27976,516306,2191
27977,513223,1508
27978,473217,1722
27979,348466,3871
27980,453185,2995
27981,577218,225
27982,51018,2340
27983,12063,3963
27984,226442,2157
27985,392895,2107
27986,445515,2072
27987,529176,4564
27988,83957,358
27989,367252,2119
27990,135330,1726
27991,373570,769
27992,507254,1659
27993,357251,2106
27994,140529,3688
27995,563982,4261
27996,202700,4542
27997,237680,4584
27998,97916,2549
27999,507268,4001
28000,481446,4022
28001,240813,3537
28002,450519,485
28003,415168,4616
28004,311930,874
28005,323972,2581
28006,101002,4705
28007,91242,4275
28008,71473,399
28009,136569,1009
28010,390465,2715
28011,286962,2162
28012,502403,3738
28013,237479,1372
28014,517619,3063
28015,63650,3303
28016,246370,4806
28017,187945,336
28018,257491,4676
28019,13855,237
28020,375279,1972
28021,184333,4985
28022,181260,3381
28023,126145,4987
28024,30974,1034
28025,104745,1186
28026,142002,270
28027,237661,4637
28028,218621,1053
28029,163134,1053
28030,427097,2217
28031,230137,3086
28032,522645,2026
28033,88416,51
28034,357725,2706
28035,64142,4273
28036,34158,1798
28037,401619,837
28038,530585,902
28039,599897,1478
28040,298979,1774
28041,389522,3185
28042,124951,3135
28043,332501,1097
28044,123081,108
28045,309596,4951
28046,437022,4056
28047,436990,2083
28048,574953,4397
28049,587790,2807
28050,157174,2710
28051,140195,3039
28052,376008,1811
28053,127158,1816
28054,136721,2694
28055,84652,4145
28056,202956,1565
28057,179398,2754
28058,89029,3964
28059,194053,4970
28060,153745,4419
28061,253204,69
28062,558362,3993
28063,187569,2319
28064,413018,3979
28065,147758,2446
28066,90097,1238
28067,270492,2630
28068,460067,2360
28069,421642,4588
28070,405533,1779
28071,314319,3110
28072,244307,1716
28073,581818,1242
28074,423390,733
28075,192332,3883
28076,28440,4751
28077,362971,158
28078,427687,1228
28079,558841,2899
28080,151157,4059
28081,188615,253
28082,205549,2103
28083,111259,2628
28084,562204,4759
28085,301267,4846
28086,196715,2502
28087,214562,1982
28088,521845,3092
28089,162465,4405
28090,193341,3496
28091,193372,4837
28092,258255,4893
28093,298502,4460
28094,152170,2522
28095,258198,4284
28096,58524,1653
28097,13036,4845
28098,173347,1454
28099,333382,3697
28100,170115,1706
28101,71345,1330
28102,400961,715
28103,560731,60
28104,324021,4842
28105,385860,4525
28106,430923,1579
28107,130864,3859
28108,435341,2367
28109,139498,2244
28110,532388,1947
28111,500672,4038
28112,110141,2899
28113,436969,3953
28114,129792,1413
28115,74446,958
28116,215622,2248
28117,250174,2941
28118,299959,1685
28119,246202,144
28120,409363,3816
28121,16573,3768
28122,227140,3239
28123,184787,4540
28124,313043,4124
28125,193567,1306
28126,430023,4956
28127,533333,4624
28128,554022,4131
28129,314754,3850
28130,266888,2207
28131,479535,2381
28132,123723,4903
28133,182400,1005
28134,355257,1620
28135,71080,3970
28136,473457,3825
28137,462653,3490
28138,484262,1670
28139,51979,4509
28140,502750,3609
28141,388854,4857
28142,524610,4088
28143,71695,1905
28144,248313,4902
28145,498853,3590
28146,356812,1025
28147,205820,1149
28148,248633,2224
28149,344989,3858
28150,87115,4957
28151,205858,4475
28152,273541,73
28153,140497,962
28154,340206,2588
28155,521038,2483
28156,509456,3571
28157,339301,996
28158,510776,4093
28159,36047,4950
28160,473572,1276
28161,377894,1701
28162,104530,2345
28163,76255,162
28164,593567,1826
28165,414596,2917
28166,224839,2650
28167,175414,403
28168,1998,464
28169,556614,764
28170,524908,333
28171,144896,1172
28172,93676,2053
28173,152854,1990
28174,581015,1014
28175,436618,3591
28176,338095,4676
28177,154072,4726
28178,222934,1178
28179,19401,2671
28180,476398,3067
28181,52650,1911
28182,469818,848
28183,457688,4658
28184,225717,3137
28185,450058,2679
28186,544355,1256
28187,439136,3020
28188,342625,2481
28189,469479,3655
28190,227375,4109
28191,451323,3628
28192,272241,3245
28193,7858,4707
28194,430468,1731
28195,586633,2698
28196,555076,4699
28197,323336,3478
28198,79610,4771
28199,304945,688
28200,471898,493
28201,248030,3478
28202,346008,437
28203,361444,1090
28204,28052,1060
28205,316497,4145
28206,429400,2368
28207,23987,3597
28208,586673,3231
28209,30782,2143
28210,142109,3873
28211,400466,4807
28212,84639,4138
28213,20926,4418
28214,61285,1324
28215,517393,855
28216,111169,3079
28217,216166,4404
28218,223520,2250
28219,215199,554
28220,9833,4270
28221,551250,92
28222,5577,2824
28223,331306,3962
28224,184605,2060
28225,310118,2124
28226,434748,623
28227,297847,2437
28228,352968,2968
28229,534595,1544
28230,39516,782
28231,355264,4102
28232,570425,4936
28233,27418,2780
28234,448240,3438
28235,536395,2160
28236,406272,1083
28237,118949,2791
28238,21548,4909
28239,87126,652
28240,83550,3345
28241,83305,1616
28242,181955,4250
28243,113924,1125
28244,61271,3380
28245,124354,2051
28246,150483,1933
28247,439301,537
28248,358279,1896
28249,520456,137
28250,233350,3060
28251,547034,3259
28252,6922,3789
28253,237020,1579
28254,511457,3305
28255,278024,4711
28256,13341,3110
28257,519417,4493
28258,551201,1519
28259,202158,3104
28260,26979,2441
28261,280707,4573
28262,573735,4095
28263,40905,3103
28264,447563,3669
28265,465790,149
28266,368475,3947
28267,410716,4210
28268,173378,377
28269,428819,4906
28270,497603,1356
28271,543109,50
28272,488745,2800
28273,576911,1618
28274,556818,1397
28275,284361,813
28276,117385,297
28277,99905,2065
28278,2204,4918
28279,14280,2809
28280,323947,1524
28281,386515,228
28282,122262,3868
28283,340099,2847
28284,354469,1322
28285,95045,772
28286,24283,1546
28287,99832,1428
28288,425739,4520
28289,218382,4066
28290,408357,2459
28291,102312,3389
28292,518446,3371
28293,471714,1376
28294,16147,812
28295,386447,2060
28296,356195,1057
28297,188145,806
28298,272170,3080
28299,377741,2332
28300,277902,2032
28301,430321,1436
28302,304556,1286
28303,118954,4171
28304,46279,1955
28305,454768,2217
28306,350449,3024
28307,547912,4135
28308,322068,4570
28309,245633,4897
28310,406322,4325
28311,523551,2339
28312,486750,95
28313,125448,3113
28314,296230,4978
28315,203121,4847
28316,357446,2450
28317,199163,3827
28318,264628,2267
28319,111583,2694
28320,487558,4303
28321,586442,4620
28322,541944,4579
28323,241286,2578
28324,77971,4377
28325,257631,2528
28326,569192,3886
28327,337569,1465
28328,363568,391
28329,387788,587
28330,475876,627
28331,274193,267
28332,364869,4638
28333,460126,4482
28334,416318,3049
28335,466916,3643
28336,499218,4318
28337,86737,3421
28338,194553,4418
28339,329760,4101
28340,457535,1927
28341,306846,2542
28342,490562,3792
28343,485849,1569
28344,191090,3881
28345,383061,4528
28346,576170,3164
28347,122289,1046
28348,92588,1188
28349,187544,3298
28350,314142,3881
28351,452662,4181
28352,552187,136
28353,96728,933
28354,542487,2980
28355,316718,3290
28356,572964,3816
28357,215019,3658
28358,154697,2448
28359,555127,2270
28360,584228,638
28361,353544,4648
28362,45183,4451
28363,575310,2066
28364,345920,109
28365,463790,1889
28366,118741,118
28367,337975,370
28368,213176,3479
28369,182267,2997
28370,598776,1896
28371,441225,4909
28372,23441,1455
28373,384494,566
28374,316851,4909
28375,500608,1293
28376,441404,94
28377,409846,2136
28378,3446,1658
28379,459878,4397
28380,372537,2399
28381,10893,620
28382,463607,2341
28383,3914,3306
28384,370292,2373
28385,16997,2667
28386,217976,3207
28387,70372,4461
28388,494915,475
28389,302736,2159
28390,308674,1936
28391,351104,2836
28392,389197,96
28393,140512,3076
28394,514648,4288
28395,486326,159
28396,478445,2625
28397,197013,3569
28398,583319,1440
28399,549468,2805
28400,420360,272
28401,495041,4604
28402,126349,1831
28403,54811,2681
28404,173421,1923
28405,245372,1910
28406,363532,118
28407,94822,3044
28408,406664,851
28409,47733,426
28410,518349,2852
28411,592469,671
28412,477420,1947
28413,38247,1214
28414,357293,3810
28415,476865,2305
28416,154838,508
28417,440674,438
28418,115826,3602
28419,22820,4205
28420,161189,858
28421,586045,2123
28422,286171,3328
28423,31457,4251
28424,184104,3726
28425,192144,1498
28426,362806,1709
28427,258282,1784
28428,434646,2015
28429,363421,1767
28430,589053,1286
28431,170603,2398
28432,105777,4335
28433,125323,3213
28434,148607,1325
28435,322886,2285
28436,515183,2859
28437,217367,2170
28438,142910,4491
28439,157790,3386
28440,91082,1235
28441,355147,772
28442,51235,1643
28443,491204,964
28444,457425,3902
28445,475989,914
28446,580221,4766
28447,34488,819
28448,555766,1020
28449,478584,4797
28450,353508,155
28451,284750,4154
28452,27618,1748
28453,449516,2257
28454,444179,91
28455,380422,4283
28456,64204,1146
28457,77194,2156
28458,488092,1294
28459,262305,1877
28460,321385,2155
28461,227371,1515
28462,345522,3267
28463,491893,3324
28464,241221,556
28465,353517,1286
28466,378608,581
28467,70265,4300
28468,407047,2466
28469,178685,3769
28470,299869,1069
28471,292345,3972
28472,412305,1369
28473,550450,3242
28474,594237,2903
28475,473090,4501
28476,164313,1570
28477,144521,2478
28478,90146,2310
28479,569524,2651
28480,1734,3684
28481,434951,170
28482,234871,617
28483,290064,3041
28484,451770,3074
28485,524974,4884
28486,547672,151
28487,328571,4539
28488,596543,645
28489,190123,1690
28490,30878,2201
28491,155278,149
28492,524074,3521
28493,535088,2392
28494,405108,3048
28495,24404,4662
28496,302797,237
28497,188825,989
28498,221086,2749
28499,327709,2840
28500,425972,1512
28501,351232,4556
28502,220946,113
28503,484529,3697
28504,143018,2119
28505,183796,3522
28506,418359,3242
28507,349073,3877
28508,98960,1355
28509,514919,1836
28510,238627,2244
28511,235488,4033
28512,502379,1922
28513,393223,540
28514,427760,2159
28515,249730,4239
28516,454305,1537
28517,214215,2841
28518,180409,3356
28519,542310,2163
28520,541309,2124
28521,399533,2090
28522,162176,3396
28523,569025,4974
28524,358202,4907
28525,204092,4740
28526,494624,2003
28527,284962,1887
28528,191010,297
28529,196635,4612
28530,32341,4367
28531,449833,738
28532,473396,1558
28533,449106,2101
28534,25685,1702
28535,344491,2063
28536,293580,1682
28537,514233,3304
28538,491761,119
28539,562654,2744
28540,282154,184
28541,132377,933
28542,156658,2100
28543,161276,1193
28544,543738,4881
28545,80801,3631
28546,541325,1472
28547,479606,1564
28548,3167,139
28549,545853,4267
28550,385433,852
28551,46465,3600
28552,71735,4409
28553,322613,1484
28554,218390,2320
28555,300183,3896
28556,422909,1914
28557,281566,344
28558,551606,3076
28559,457658,2792
28560,83693,3373
28561,518467,1255
28562,454805,2778
28563,530450,3629
28564,14471,647
28565,521673,936
28566,259034,2073
28567,88029,4768
28568,87595,2715
28569,501798,4647
28570,489154,2495
28571,323499,3920
28572,423750,3129
28573,39125,1415
28574,370650,3556
28575,50153,3283
28576,168626,4452
28577,379311,1504
28578,172960,1139
28579,496221,2551
28580,183937,2215
28581,552024,1309
28582,62216,3470
28583,422201,2468
28584,571646,3124
28585,128513,3375
28586,366433,2162
