payment_id,order_id,amount
274499,274499,14639
274500,274500,17717
274501,274501,13714
274502,274502,19264
274503,274503,1071
274504,274504,7258
274505,274505,8655
274506,274506,7938
274507,274507,410
274508,274508,15109
274509,274509,10095
274510,274510,5920
274511,274511,831
274512,274512,8376
274513,274513,11379
274514,274514,19514
274515,274515,2042
274516,274516,4844
274517,274517,14555
274518,274518,17943
274519,274519,2171
274520,274520,8828
274521,274521,18695
274522,274522,14903
274523,274523,2968
274524,274524,8930
274525,274525,755
274526,274526,10769
274527,274527,373
274528,274528,17462
274529,274529,18717
274530,274530,6174
274531,274531,18384
274532,274532,513
274533,274533,5605
274534,274534,4692
274535,274535,18125
274536,274536,2937
274537,274537,2853
274538,274538,5248
274539,274539,9860
274540,274540,3816
274541,274541,17706
274542,274542,14978
274543,274543,18918
274544,274544,13182
274545,274545,15941
274546,274546,4724
274547,274547,5049
274548,274548,10920
274549,274549,6439
274550,274550,1958
274551,274551,13650
274552,274552,12474
274553,274553,11752
274554,274554,3851
274555,274555,14958
274556,274556,18482
274557,274557,3001
274558,274558,17357
274559,274559,16280
274560,274560,644
274561,274561,18605
274562,274562,4266
274563,274563,10869
274564,274564,11972
274565,274565,3190
274566,274566,10011
274567,274567,13722
274568,274568,3383
274569,274569,16182
274570,274570,7531
274571,274571,12828
274572,274572,5696
274573,274573,15667
274574,274574,17404
274575,274575,7302
274576,274576,11684
274577,274577,15346
274578,274578,2195
274579,274579,12579
274580,274580,11881
274581,274581,2345
274582,274582,15943
274583,274583,7577
274584,274584,11906
274585,274585,16563
274586,274586,11795
274587,274587,12723
274588,274588,7987
274589,274589,5766
274590,274590,4876
274591,274591,2256
274592,274592,7388
274593,274593,4392
274594,274594,317
274595,274595,3851
274596,274596,1507
274597,274597,1291
274598,274598,13812
274599,274599,19032
274600,274600,4305
274601,274601,18180
274602,274602,2029
274603,274603,3437
274604,274604,14291
274605,274605,17915
274606,274606,15550
274607,274607,19699
274608,274608,488
274609,274609,18038
274610,274610,18175
274611,274611,11520
274612,274612,10778
274613,274613,16541
274614,274614,8917
274615,274615,14815
274616,274616,14086
274617,274617,7672
274618,274618,14079
274619,274619,8999
274620,274620,690
274621,274621,6625
274622,274622,3751
274623,274623,15250
274624,274624,2529
274625,274625,18683
274626,274626,9456
274627,274627,10043
274628,274628,17353
274629,274629,2628
274630,274630,17831
274631,274631,12260
274632,274632,1879
274633,274633,5081
274634,274634,16963
274635,274635,12628
274636,274636,18018
274637,274637,119
274638,274638,9244
274639,274639,1011
274640,274640,9737
274641,274641,11862
274642,274642,6666
274643,274643,8992
274644,274644,15765
274645,274645,12013
274646,274646,11394
274647,274647,14687
274648,274648,5092
274649,274649,15181
274650,274650,6672
274651,274651,13604
274652,274652,18798
274653,274653,14786
274654,274654,8612
274655,274655,7984
274656,274656,15912
274657,274657,18762
274658,274658,2035
274659,274659,1543
274660,274660,2774
274661,274661,14911
274662,274662,19580
274663,274663,11606
274664,274664,4971
274665,274665,12993
274666,274666,8298
274667,274667,13693
274668,274668,2416
274669,274669,7036
274670,274670,4269
274671,274671,3606
274672,274672,18206
274673,274673,5960
274674,274674,13824
274675,274675,10741
274676,274676,12234
274677,274677,15873
274678,274678,9747
274679,274679,15714
274680,274680,5966
274681,274681,11599
274682,274682,4890
274683,274683,6414
274684,274684,19124
274685,274685,8272
274686,274686,6741
274687,274687,416
274688,274688,1814
274689,274689,19647
274690,274690,1019
274691,274691,14905
274692,274692,12155
274693,274693,12461
274694,274694,12729
274695,274695,12233
274696,274696,3382
274697,274697,6000
274698,274698,12855
274699,274699,15870
274700,274700,15478
274701,274701,5798
274702,274702,2899
274703,274703,10090
274704,274704,13643
274705,274705,17716
274706,274706,13324
274707,274707,6553
274708,274708,9280
274709,274709,6194
274710,274710,12382
274711,274711,15910
274712,274712,11749
274713,274713,18615
274714,274714,13472
274715,274715,12060
274716,274716,3313
274717,274717,3277
274718,274718,19240
274719,274719,3627
274720,274720,11860
274721,274721,15062
274722,274722,3061
274723,274723,14607
274724,274724,9577
274725,274725,1570
274726,274726,7920
274727,274727,2451
274728,274728,8848
274729,274729,784
274730,274730,14906
274731,274731,8777
274732,274732,2757
274733,274733,2512
274734,274734,14710
274735,274735,19903
274736,274736,16069
274737,274737,18223
274738,274738,4140
274739,274739,14070
274740,274740,15281
274741,274741,19234
274742,274742,9202
274743,274743,18633
274744,274744,19676
274745,274745,4223
274746,274746,18390
274747,274747,19287
274748,274748,15884
274749,274749,13905
274750,274750,8579
274751,274751,18880
274752,274752,5663
274753,274753,10127
274754,274754,10684
274755,274755,14115
274756,274756,1706
274757,274757,6027
274758,274758,5109
274759,274759,17777
274760,274760,7162
274761,274761,9016
274762,274762,17672
274763,274763,13653
274764,274764,11889
274765,274765,13420
274766,274766,4152
274767,274767,17036
274768,274768,5267
274769,274769,2111
274770,274770,14847
274771,274771,2063
274772,274772,11271
274773,274773,15186
274774,274774,14759
274775,274775,10686
274776,274776,12202
274777,274777,11293
274778,274778,3390
274779,274779,13698
274780,274780,14669
274781,274781,14607
274782,274782,14935
274783,274783,13361
274784,274784,8541
274785,274785,17264
274786,274786,3842
274787,274787,8495
274788,274788,19458
274789,274789,9741
274790,274790,380
274791,274791,10916
274792,274792,13637
274793,274793,18345
274794,274794,8365
274795,274795,3447
274796,274796,16136
274797,274797,1974
274798,274798,2709
274799,274799,18690
274800,274800,5016
274801,274801,13004
274802,274802,11692
274803,274803,3145
274804,274804,19915
274805,274805,14279
274806,274806,1945
274807,274807,16106
274808,274808,2316
274809,274809,10977
274810,274810,10761
274811,274811,257
274812,274812,1363
274813,274813,5453
274814,274814,9214
274815,274815,13687
274816,274816,8716
274817,274817,6537
274818,274818,11266
274819,274819,8408
274820,274820,3870
274821,274821,2503
274822,274822,15050
274823,274823,9796
274824,274824,16743
274825,274825,12801
274826,274826,13378
274827,274827,6019
274828,274828,803
274829,274829,7671
274830,274830,16294
274831,274831,11814
274832,274832,6125
274833,274833,12364
274834,274834,12471
274835,274835,17501
274836,274836,6862
274837,274837,10903
274838,274838,18033
274839,274839,9278
274840,274840,9497
274841,274841,18525
274842,274842,6325
274843,274843,18301
274844,274844,11849
274845,274845,19825
274846,274846,11754
274847,274847,8600
274848,274848,18114
274849,274849,9000
274850,274850,18582
274851,274851,5933
274852,274852,16488
274853,274853,13267
274854,274854,5730
274855,274855,9381
274856,274856,11810
274857,274857,6664
274858,274858,7433
274859,274859,1198
274860,274860,2666
274861,274861,9273
274862,274862,10843
274863,274863,8771
274864,274864,6631
274865,274865,18085
274866,274866,2748
274867,274867,7333
274868,274868,5387
274869,274869,3667
274870,274870,655
274871,274871,19483
274872,274872,17904
274873,274873,12582
274874,274874,7721
274875,274875,8936
274876,274876,11314
274877,274877,19889
274878,274878,18646
274879,274879,4245
274880,274880,14188
274881,274881,7668
274882,274882,7379
274883,274883,7551
274884,274884,18090
274885,274885,13531
274886,274886,18748
274887,274887,15543
274888,274888,3835
274889,274889,3839
274890,274890,17870
274891,274891,16315
274892,274892,8094
274893,274893,13280
274894,274894,13541
274895,274895,932
274896,274896,10106
274897,274897,17110
274898,274898,12760
274899,274899,7504
274900,274900,15350
274901,274901,4616
274902,274902,8630
274903,274903,16103
274904,274904,17643
274905,274905,16814
274906,274906,10792
274907,274907,5372
274908,274908,13756
274909,274909,13206
274910,274910,18868
274911,274911,13436
274912,274912,5167
274913,274913,6333
274914,274914,19114
274915,274915,12817
274916,274916,4741
274917,274917,8853
274918,274918,2132
274919,274919,8108
274920,274920,12742
274921,274921,1229
274922,274922,10684
274923,274923,12564
274924,274924,2428
274925,274925,14430
274926,274926,8191
274927,274927,4091
274928,274928,9628
274929,274929,280
274930,274930,17594
274931,274931,6358
274932,274932,12244
274933,274933,13633
274934,274934,412
274935,274935,16883
274936,274936,13668
274937,274937,5526
274938,274938,12897
274939,274939,3319
274940,274940,3460
274941,274941,16989
274942,274942,3788
274943,274943,13080
274944,274944,18208
274945,274945,15388
274946,274946,7837
274947,274947,18967
274948,274948,9113
274949,274949,12676
274950,274950,3891
274951,274951,9627
274952,274952,10207
274953,274953,14807
274954,274954,16681
274955,274955,8705
274956,274956,16416
274957,274957,16991
274958,274958,9010
274959,274959,10458
274960,274960,5583
274961,274961,9064
274962,274962,8867
274963,274963,4608
274964,274964,13549
274965,274965,11885
274966,274966,15964
274967,274967,14918
274968,274968,17364
274969,274969,7909
274970,274970,16895
274971,274971,18004
274972,274972,10319
274973,274973,9814
274974,274974,11292
274975,274975,9587
274976,274976,18528
274977,274977,8580
274978,274978,4350
274979,274979,15987
274980,274980,10756
274981,274981,17435
274982,274982,6885
274983,274983,13777
274984,274984,9710
274985,274985,9448
274986,274986,392
274987,274987,5476
274988,274988,9474
274989,274989,10665
274990,274990,17503
274991,274991,128
274992,274992,6854
274993,274993,19765
274994,274994,9920
274995,274995,11050
274996,274996,15732
274997,274997,12971
274998,274998,16108
274999,274999,695
275000,275000,8556
275001,275001,10963
275002,275002,6586
275003,275003,14049
275004,275004,2617
275005,275005,4035
275006,275006,1904
275007,275007,2907
275008,275008,13960
275009,275009,16801
275010,275010,12979
275011,275011,12147
275012,275012,19800
275013,275013,15802
275014,275014,16166
275015,275015,17812
275016,275016,16197
275017,275017,1269
275018,275018,13158
275019,275019,10028
275020,275020,2637
275021,275021,5789
275022,275022,1276
275023,275023,7206
275024,275024,10626
275025,275025,4945
275026,275026,8686
275027,275027,15579
275028,275028,18539
275029,275029,5220
275030,275030,17314
275031,275031,1321
275032,275032,15370
275033,275033,11517
275034,275034,18503
275035,275035,14816
275036,275036,11515
275037,275037,12006
275038,275038,2067
275039,275039,13637
275040,275040,16853
275041,275041,3520
275042,275042,3127
275043,275043,18857
275044,275044,6030
275045,275045,18443
275046,275046,10644
275047,275047,4642
275048,275048,13575
275049,275049,16342
275050,275050,16546
275051,275051,2054
275052,275052,8230
275053,275053,5817
275054,275054,10252
275055,275055,17746
275056,275056,16544
275057,275057,10833
275058,275058,18352
275059,275059,5623
275060,275060,7249
275061,275061,7211
275062,275062,796
275063,275063,3850
275064,275064,2269
275065,275065,3839
275066,275066,1916
275067,275067,786
275068,275068,2653
275069,275069,9628
275070,275070,16981
275071,275071,12451
275072,275072,1716
275073,275073,13390
275074,275074,10950
275075,275075,5178
275076,275076,11865
275077,275077,8369
275078,275078,14617
275079,275079,12835
275080,275080,10921
275081,275081,11964
275082,275082,2115
275083,275083,3519
275084,275084,11620
275085,275085,4441
275086,275086,11986
275087,275087,7408
275088,275088,2426
275089,275089,2079
275090,275090,1335
275091,275091,15017
275092,275092,16426
275093,275093,18497
275094,275094,5221
275095,275095,18288
275096,275096,19332
275097,275097,10742
275098,275098,11740
275099,275099,8543
275100,275100,18777
275101,275101,5273
275102,275102,8623
275103,275103,6049
275104,275104,4251
275105,275105,15197
275106,275106,10804
275107,275107,12684
275108,275108,18024
275109,275109,5276
275110,275110,16965
275111,275111,3072
275112,275112,17240
275113,275113,4120
275114,275114,17528
275115,275115,15030
275116,275116,9222
275117,275117,17041
275118,275118,16505
275119,275119,18451
275120,275120,13913
275121,275121,9647
275122,275122,8661
275123,275123,12606
275124,275124,9356
275125,275125,9423
275126,275126,15303
275127,275127,18332
275128,275128,12203
275129,275129,19699
275130,275130,12314
275131,275131,17453
275132,275132,10549
275133,275133,3140
275134,275134,931
275135,275135,2820
275136,275136,6419
275137,275137,18696
275138,275138,19295
275139,275139,17646
275140,275140,14716
275141,275141,6661
275142,275142,6367
275143,275143,1284
275144,275144,2103
275145,275145,1603
275146,275146,7078
275147,275147,4845
275148,275148,10731
275149,275149,2820
275150,275150,7462
275151,275151,5404
275152,275152,18478
275153,275153,14588
275154,275154,9254
275155,275155,1912
275156,275156,2455
275157,275157,17414
275158,275158,2767
275159,275159,9657
275160,275160,2310
275161,275161,11300
275162,275162,7784
275163,275163,12815
275164,275164,14377
275165,275165,12554
275166,275166,3828
275167,275167,4981
275168,275168,1903
275169,275169,5020
275170,275170,2955
275171,275171,1760
275172,275172,7042
275173,275173,16917
275174,275174,16892
275175,275175,5936
275176,275176,3221
275177,275177,5605
275178,275178,9622
275179,275179,2856
275180,275180,17925
275181,275181,4684
275182,275182,7717
275183,275183,9141
275184,275184,8088
275185,275185,12123
275186,275186,9219
275187,275187,15700
275188,275188,12833
275189,275189,5088
275190,275190,13997
275191,275191,9159
275192,275192,13347
275193,275193,3590
275194,275194,2796
275195,275195,10730
275196,275196,15186
275197,275197,17598
275198,275198,5479
275199,275199,1989
275200,275200,751
275201,275201,197
275202,275202,16947
275203,275203,2301
275204,275204,7710
275205,275205,15251
275206,275206,18733
275207,275207,6313
275208,275208,15461
275209,275209,15934
275210,275210,17887
275211,275211,10573
275212,275212,5391
275213,275213,3473
275214,275214,13920
275215,275215,10331
275216,275216,2472
275217,275217,17103
275218,275218,14413
275219,275219,19327
275220,275220,10862
275221,275221,4818
275222,275222,4257
275223,275223,1336
275224,275224,5053
275225,275225,4956
275226,275226,16340
275227,275227,3940
275228,275228,3321
275229,275229,3491
275230,275230,12254
275231,275231,339
275232,275232,8088
275233,275233,5949
275234,275234,5141
275235,275235,16776
275236,275236,19842
275237,275237,2446
275238,275238,7387
275239,275239,19871
275240,275240,10321
275241,275241,418
275242,275242,8590
275243,275243,7958
275244,275244,16373
275245,275245,17646
275246,275246,8150
275247,275247,18230
275248,275248,5029
275249,275249,19441
275250,275250,5265
275251,275251,12714
275252,275252,3884
275253,275253,5383
275254,275254,12468
275255,275255,9963
275256,275256,11872
275257,275257,14627
275258,275258,11069
275259,275259,4340
275260,275260,13235
275261,275261,18230
275262,275262,19733
275263,275263,8364
275264,275264,11082
275265,275265,12575
275266,275266,19489
275267,275267,2207
275268,275268,8303
275269,275269,348
275270,275270,6492
275271,275271,1815
275272,275272,5290
275273,275273,18270
275274,275274,1381
275275,275275,16269
275276,275276,19463
275277,275277,14794
275278,275278,4646
275279,275279,13174
275280,275280,18240
275281,275281,14737
275282,275282,5706
275283,275283,6982
275284,275284,7845
275285,275285,18279
275286,275286,9068
275287,275287,4797
275288,275288,13476
275289,275289,2215
275290,275290,11112
275291,275291,14474
275292,275292,9179
275293,275293,3302
275294,275294,1686
275295,275295,8418
275296,275296,15861
275297,275297,4739
275298,275298,14799
275299,275299,14982
275300,275300,11801
275301,275301,10560
275302,275302,9870
275303,275303,4673
275304,275304,19515
275305,275305,3795
275306,275306,6775
275307,275307,275
275308,275308,11011
275309,275309,17870
275310,275310,11817
275311,275311,2363
275312,275312,18217
275313,275313,7973
275314,275314,697
275315,275315,18894
275316,275316,18217
275317,275317,374
275318,275318,12473
275319,275319,467
275320,275320,851
275321,275321,2121
275322,275322,9670
275323,275323,13000
275324,275324,10279
275325,275325,13112
275326,275326,13383
275327,275327,4208
275328,275328,11625
275329,275329,12339
275330,275330,10886
275331,275331,8980
275332,275332,4700
275333,275333,14140
275334,275334,18721
275335,275335,19153
275336,275336,19322
275337,275337,9809
275338,275338,776
275339,275339,7153
275340,275340,13250
275341,275341,13621
275342,275342,818
275343,275343,7814
275344,275344,18906
275345,275345,11702
275346,275346,17386
275347,275347,7043
275348,275348,3178
275349,275349,19146
275350,275350,120
275351,275351,1698
275352,275352,8963
275353,275353,6710
275354,275354,6218
275355,275355,10894
275356,275356,15450
275357,275357,5324
275358,275358,6011
275359,275359,18774
275360,275360,13153
275361,275361,9677
275362,275362,3308
275363,275363,7362
275364,275364,14451
275365,275365,13379
275366,275366,8047
275367,275367,17400
275368,275368,9818
275369,275369,14817
275370,275370,19763
275371,275371,13469
275372,275372,17606
275373,275373,4926
275374,275374,18587
275375,275375,16401
275376,275376,10109
275377,275377,18435
275378,275378,17073
275379,275379,1157
275380,275380,395
275381,275381,19060
275382,275382,10555
275383,275383,3176
275384,275384,4301
275385,275385,4434
275386,275386,5807
275387,275387,7832
275388,275388,12813
275389,275389,17631
275390,275390,14960
275391,275391,14088
275392,275392,1997
275393,275393,16733
275394,275394,14477
275395,275395,15860
275396,275396,9464
275397,275397,6944
275398,275398,1251
275399,275399,17600
275400,275400,6486
275401,275401,5210
275402,275402,13615
275403,275403,18844
275404,275404,10028
275405,275405,18721
275406,275406,8236
275407,275407,13486
275408,275408,5028
275409,275409,12360
275410,275410,11628
275411,275411,1466
275412,275412,214
275413,275413,14279
275414,275414,3641
275415,275415,17559
275416,275416,4659
275417,275417,3312
275418,275418,9909
275419,275419,3352
275420,275420,19183
275421,275421,6575
275422,275422,12109
275423,275423,7713
275424,275424,14108
275425,275425,9251
275426,275426,4285
275427,275427,10717
275428,275428,11456
275429,275429,456
275430,275430,4483
275431,275431,6423
275432,275432,6342
275433,275433,9631
275434,275434,7861
275435,275435,12463
275436,275436,8304
275437,275437,9648
275438,275438,16716
275439,275439,8408
275440,275440,6515
275441,275441,4874
275442,275442,3183
275443,275443,16595
275444,275444,13207
275445,275445,9949
275446,275446,3346
275447,275447,3852
275448,275448,6571
275449,275449,2405
275450,275450,10121
275451,275451,6824
275452,275452,11094
275453,275453,14669
275454,275454,15157
275455,275455,2813
275456,275456,19736
275457,275457,7893
275458,275458,1338
275459,275459,9291
275460,275460,8978
275461,275461,8464
275462,275462,11341
275463,275463,3081
275464,275464,15539
275465,275465,11741
275466,275466,9158
275467,275467,13790
275468,275468,11303
275469,275469,7120
275470,275470,6362
275471,275471,15250
275472,275472,14114
275473,275473,9596
275474,275474,16321
275475,275475,3373
275476,275476,4083
275477,275477,3156
275478,275478,2060
275479,275479,2593
275480,275480,17257
275481,275481,9223
275482,275482,1898
275483,275483,17284
275484,275484,11096
275485,275485,4403
275486,275486,1698
275487,275487,5892
275488,275488,5117
275489,275489,9611
275490,275490,16318
275491,275491,9566
275492,275492,2680
275493,275493,3709
275494,275494,8312
275495,275495,18886
275496,275496,17798
275497,275497,3707
275498,275498,19542
275499,275499,2107
275500,275500,19140
275501,275501,7271
275502,275502,6832
275503,275503,13721
275504,275504,15127
275505,275505,7172
275506,275506,17793
275507,275507,3917
275508,275508,6282
275509,275509,5812
275510,275510,12190
275511,275511,6569
275512,275512,1996
275513,275513,2627
275514,275514,14294
275515,275515,5078
275516,275516,5434
275517,275517,9978
275518,275518,17140
275519,275519,10163
275520,275520,15253
275521,275521,7112
275522,275522,12170
275523,275523,1795
275524,275524,2107
275525,275525,13411
275526,275526,14443
275527,275527,535
275528,275528,7218
275529,275529,1714
275530,275530,2029
275531,275531,6169
275532,275532,18437
275533,275533,19450
275534,275534,17169
275535,275535,7619
275536,275536,3839
275537,275537,4225
275538,275538,7652
275539,275539,14697
275540,275540,18889
275541,275541,115
275542,275542,7836
275543,275543,18504
275544,275544,14764
275545,275545,15103
275546,275546,18098
275547,275547,15710
275548,275548,9478
275549,275549,8045
275550,275550,15332
275551,275551,1886
275552,275552,10755
275553,275553,15549
275554,275554,17963
275555,275555,16763
275556,275556,10595
275557,275557,7409
275558,275558,14382
275559,275559,15636
275560,275560,5846
275561,275561,16971
275562,275562,16619
275563,275563,8021
275564,275564,12264
275565,275565,5081
275566,275566,2697
275567,275567,5586
275568,275568,15269
275569,275569,15844
275570,275570,6679
275571,275571,2700
275572,275572,14449
275573,275573,1511
275574,275574,7483
275575,275575,4413
275576,275576,11131
275577,275577,11967
275578,275578,16739
275579,275579,14873
275580,275580,11053
275581,275581,19990
275582,275582,3281
275583,275583,17300
275584,275584,18081
275585,275585,6993
275586,275586,818
275587,275587,7070
275588,275588,8555
275589,275589,19925
275590,275590,17473
275591,275591,19044
275592,275592,3041
275593,275593,18888
275594,275594,6138
275595,275595,4069
275596,275596,11175
275597,275597,9715
275598,275598,5028
275599,275599,15344
275600,275600,8936
275601,275601,9999
275602,275602,8319
275603,275603,17921
275604,275604,6885
275605,275605,7660
275606,275606,4680
275607,275607,3953
275608,275608,7569
275609,275609,11907
275610,275610,16426
275611,275611,10241
275612,275612,14249
275613,275613,3833
275614,275614,7815
275615,275615,1073
275616,275616,3400
275617,275617,9556
275618,275618,5506
275619,275619,12677
275620,275620,2793
275621,275621,19865
275622,275622,8692
275623,275623,14062
275624,275624,3311
275625,275625,14163
275626,275626,14249
275627,275627,14076
275628,275628,13966
275629,275629,531
275630,275630,3688
275631,275631,17894
275632,275632,10654
275633,275633,8507
275634,275634,7855
275635,275635,9268
275636,275636,4222
275637,275637,8534
275638,275638,428
275639,275639,12473
275640,275640,6573
275641,275641,13321
275642,275642,4999
275643,275643,3741
275644,275644,547
275645,275645,15132
275646,275646,16368
275647,275647,2414
275648,275648,7914
275649,275649,19347
275650,275650,6478
275651,275651,16268
275652,275652,17473
275653,275653,18566
275654,275654,1948
275655,275655,12298
275656,275656,5176
275657,275657,10444
275658,275658,14069
275659,275659,4053
275660,275660,3741
275661,275661,626
275662,275662,786
275663,275663,1228
275664,275664,14389
275665,275665,2342
275666,275666,17687
275667,275667,4722
275668,275668,18910
275669,275669,7886
275670,275670,6124
275671,275671,8344
275672,275672,9151
275673,275673,10157
275674,275674,10753
275675,275675,14105
275676,275676,18694
275677,275677,6744
275678,275678,15746
275679,275679,14596
275680,275680,10662
275681,275681,19528
275682,275682,7897
275683,275683,4337
275684,275684,16791
275685,275685,7766
275686,275686,4904
275687,275687,13329
275688,275688,19003
275689,275689,8391
275690,275690,7529
275691,275691,12154
275692,275692,12470
275693,275693,15138
275694,275694,17322
275695,275695,5294
275696,275696,13070
275697,275697,3618
275698,275698,16110
275699,275699,18966
275700,275700,5561
275701,275701,15010
275702,275702,2462
275703,275703,14769
275704,275704,12167
275705,275705,18771
275706,275706,15851
275707,275707,16934
275708,275708,14483
275709,275709,4540
275710,275710,18624
275711,275711,16967
275712,275712,12645
275713,275713,6611
275714,275714,16450
275715,275715,17667
275716,275716,3132
275717,275717,6357
275718,275718,5649
275719,275719,6808
275720,275720,2718
275721,275721,19128
275722,275722,1952
275723,275723,5816
275724,275724,5908
275725,275725,16022
275726,275726,15265
275727,275727,2226
275728,275728,4345
275729,275729,7086
275730,275730,17436
275731,275731,3971
275732,275732,2476
275733,275733,1887
275734,275734,12250
275735,275735,3445
275736,275736,15147
275737,275737,4720
275738,275738,8790
275739,275739,17707
275740,275740,19481
275741,275741,6716
275742,275742,5179
275743,275743,14174
275744,275744,17374
275745,275745,7939
275746,275746,9107
275747,275747,10979
275748,275748,15536
275749,275749,16413
275750,275750,17398
275751,275751,9467
275752,275752,9154
275753,275753,5429
275754,275754,12227
275755,275755,3459
275756,275756,13576
275757,275757,4042
275758,275758,11482
275759,275759,19678
275760,275760,19128
275761,275761,15299
275762,275762,15120
275763,275763,5175
275764,275764,8838
275765,275765,11154
275766,275766,8320
275767,275767,15719
275768,275768,5300
275769,275769,12294
275770,275770,16365
275771,275771,11564
275772,275772,6537
275773,275773,15632
275774,275774,2178
275775,275775,517
275776,275776,563
275777,275777,2029
275778,275778,18867
275779,275779,10101
275780,275780,14911
275781,275781,10790
275782,275782,1851
275783,275783,6592
275784,275784,19395
275785,275785,8884
275786,275786,18029
275787,275787,2097
275788,275788,979
275789,275789,19453
275790,275790,4421
275791,275791,15475
275792,275792,9214
275793,275793,9403
275794,275794,12957
275795,275795,12628
275796,275796,2664
275797,275797,11948
275798,275798,19620
275799,275799,3495
275800,275800,10537
275801,275801,17700
275802,275802,11992
275803,275803,14335
275804,275804,6754
275805,275805,15581
275806,275806,7202
275807,275807,14235
275808,275808,18214
275809,275809,8073
275810,275810,14640
275811,275811,8380
275812,275812,14413
275813,275813,17568
275814,275814,501
275815,275815,3798
275816,275816,6266
275817,275817,12424
275818,275818,4876
275819,275819,1253
275820,275820,4843
275821,275821,10713
275822,275822,4141
275823,275823,15563
275824,275824,11543
275825,275825,1940
275826,275826,2441
275827,275827,679
275828,275828,8634
275829,275829,18095
275830,275830,14626
275831,275831,6877
275832,275832,6109
275833,275833,14565
275834,275834,6921
275835,275835,17522
275836,275836,9402
275837,275837,17782
275838,275838,5419
275839,275839,18180
275840,275840,806
275841,275841,7158
275842,275842,9377
275843,275843,8219
275844,275844,7606
275845,275845,1897
275846,275846,7425
275847,275847,13021
275848,275848,19166
275849,275849,16804
275850,275850,10289
275851,275851,3346
275852,275852,6482
275853,275853,6402
275854,275854,9496
275855,275855,15045
275856,275856,4697
275857,275857,3993
275858,275858,17489
275859,275859,16358
275860,275860,7478
275861,275861,2859
275862,275862,11470
275863,275863,11323
275864,275864,6606
275865,275865,18646
275866,275866,12238
275867,275867,19189
275868,275868,5672
275869,275869,13806
275870,275870,3450
275871,275871,10330
275872,275872,1667
275873,275873,3342
275874,275874,14225
275875,275875,7823
275876,275876,6391
275877,275877,4490
275878,275878,18653
275879,275879,16804
275880,275880,12535
275881,275881,19487
275882,275882,18771
275883,275883,425
275884,275884,8077
275885,275885,5853
275886,275886,8085
275887,275887,14779
275888,275888,6012
275889,275889,7180
275890,275890,9225
275891,275891,16003
275892,275892,17905
275893,275893,19652
275894,275894,13347
275895,275895,13184
275896,275896,14674
275897,275897,10007
275898,275898,17940
275899,275899,17736
275900,275900,17475
275901,275901,8758
275902,275902,3977
275903,275903,9930
275904,275904,17371
275905,275905,5632
275906,275906,16812
275907,275907,5342
275908,275908,19696
275909,275909,8369
275910,275910,18236
275911,275911,1917
275912,275912,16953
275913,275913,8711
275914,275914,10566
275915,275915,6217
275916,275916,10789
275917,275917,18631
275918,275918,17241
275919,275919,15889
275920,275920,1605
275921,275921,5579
275922,275922,2544
275923,275923,977
275924,275924,16873
275925,275925,17611
275926,275926,19888
275927,275927,1865
275928,275928,6165
275929,275929,5721
275930,275930,14798
275931,275931,12119
275932,275932,545
275933,275933,3338
275934,275934,9899
275935,275935,10608
275936,275936,5339
275937,275937,18295
275938,275938,18290
275939,275939,7911
275940,275940,5810
275941,275941,5586
275942,275942,6481
275943,275943,1328
275944,275944,6366
275945,275945,3286
275946,275946,1934
275947,275947,12141
275948,275948,11868
275949,275949,9212
275950,275950,8553
275951,275951,960
275952,275952,16787
275953,275953,4142
275954,275954,8118
275955,275955,13278
275956,275956,7234
275957,275957,16040
275958,275958,6418
275959,275959,14685
275960,275960,3730
275961,275961,9399
275962,275962,19576
275963,275963,5643
275964,275964,5256
275965,275965,18205
275966,275966,6185
275967,275967,14664
275968,275968,4062
275969,275969,18711
275970,275970,3216
275971,275971,17267
275972,275972,4541
275973,275973,13982
275974,275974,3955
275975,275975,17243
275976,275976,6263
275977,275977,16596
275978,275978,18335
275979,275979,13315
275980,275980,9740
275981,275981,1606
275982,275982,1612
275983,275983,13881
275984,275984,10976
275985,275985,467
275986,275986,5661
275987,275987,13136
275988,275988,7634
275989,275989,12171
275990,275990,11217
275991,275991,12302
275992,275992,10659
275993,275993,1517
275994,275994,11766
275995,275995,18573
275996,275996,6973
275997,275997,11178
275998,275998,7783
275999,275999,12679
276000,276000,5396
276001,276001,12385
276002,276002,4918
276003,276003,9416
276004,276004,2058
276005,276005,11791
276006,276006,7541
276007,276007,13479
276008,276008,13073
276009,276009,17677
276010,276010,13062
276011,276011,5203
276012,276012,12118
276013,276013,2211
276014,276014,6892
276015,276015,1570
276016,276016,14124
276017,276017,15369
276018,276018,19657
276019,276019,11434
276020,276020,18739
276021,276021,2792
276022,276022,14553
276023,276023,1489
276024,276024,2008
276025,276025,17657
276026,276026,3076
276027,276027,13872
276028,276028,9686
276029,276029,19532
276030,276030,13872
276031,276031,16824
276032,276032,3299
276033,276033,5604
276034,276034,11308
276035,276035,10201
276036,276036,6921
276037,276037,600
276038,276038,16333
276039,276039,9210
276040,276040,17549
276041,276041,10973
276042,276042,19715
276043,276043,621
276044,276044,7677
276045,276045,6883
276046,276046,6972
276047,276047,6739
276048,276048,17037
276049,276049,3081
276050,276050,6676
276051,276051,12699
276052,276052,2813
276053,276053,2772
276054,276054,5472
276055,276055,12208
276056,276056,13801
276057,276057,18731
276058,276058,14581
276059,276059,6540
