shipment_id,order_id,status
209773,209773,shipped
209774,209774,shipped
209775,209775,shipped
209776,209776,delivered
209777,209777,late
209778,209778,delivered
209779,209779,late
209780,209780,shipped
209781,209781,delivered
209782,209782,late
209783,209783,late
209784,209784,shipped
209785,209785,late
209786,209786,late
209787,209787,late
209788,209788,shipped
209789,209789,late
209790,209790,late
209791,209791,late
209792,209792,late
209793,209793,delivered
209794,209794,late
209795,209795,shipped
209796,209796,late
209797,209797,shipped
209798,209798,delivered
209799,209799,late
209800,209800,shipped
209801,209801,late
209802,209802,delivered
209803,209803,late
209804,209804,late
209805,209805,late
209806,209806,delivered
209807,209807,late
209808,209808,shipped
209809,209809,late
209810,209810,shipped
209811,209811,delivered
209812,209812,delivered
209813,209813,delivered
209814,209814,shipped
209815,209815,late
209816,209816,shipped
209817,209817,late
209818,209818,shipped
209819,209819,shipped
209820,209820,late
209821,209821,late
209822,209822,shipped
209823,209823,late
209824,209824,delivered
209825,209825,delivered
209826,209826,late
209827,209827,shipped
209828,209828,shipped
209829,209829,shipped
209830,209830,shipped
209831,209831,shipped
209832,209832,late
209833,209833,shipped
209834,209834,delivered
209835,209835,late
209836,209836,shipped
209837,209837,shipped
209838,209838,delivered
209839,209839,late
209840,209840,shipped
209841,209841,delivered
209842,209842,delivered
209843,209843,late
209844,209844,delivered
209845,209845,delivered
209846,209846,late
209847,209847,delivered
209848,209848,delivered
209849,209849,shipped
209850,209850,late
209851,209851,late
209852,209852,delivered
209853,209853,delivered
209854,209854,delivered
209855,209855,shipped
209856,209856,late
209857,209857,late
209858,209858,delivered
209859,209859,late
209860,209860,late
209861,209861,shipped
209862,209862,delivered
209863,209863,delivered
209864,209864,delivered
209865,209865,shipped
209866,209866,late
209867,209867,late
209868,209868,shipped
209869,209869,late
209870,209870,late
209871,209871,shipped
209872,209872,delivered
209873,209873,shipped
209874,209874,delivered
209875,209875,shipped
209876,209876,delivered
209877,209877,delivered
209878,209878,delivered
209879,209879,shipped
209880,209880,shipped
209881,209881,delivered
209882,209882,late
209883,209883,delivered
209884,209884,delivered
209885,209885,late
209886,209886,shipped
209887,209887,late
209888,209888,delivered
209889,209889,shipped
209890,209890,shipped
209891,209891,delivered
209892,209892,shipped
209893,209893,delivered
209894,209894,late
209895,209895,shipped
209896,209896,shipped
209897,209897,shipped
209898,209898,late
209899,209899,shipped
209900,209900,delivered
209901,209901,delivered
209902,209902,late
209903,209903,delivered
209904,209904,delivered
209905,209905,delivered
209906,209906,shipped
209907,209907,late
209908,209908,delivered
209909,209909,late
209910,209910,delivered
209911,209911,delivered
209912,209912,delivered
209913,209913,late
209914,209914,late
209915,209915,shipped
209916,209916,shipped
209917,209917,delivered
209918,209918,shipped
209919,209919,shipped
209920,209920,delivered
209921,209921,delivered
209922,209922,late
209923,209923,shipped
209924,209924,delivered
209925,209925,shipped
209926,209926,delivered
209927,209927,shipped
209928,209928,shipped
209929,209929,shipped
209930,209930,delivered
209931,209931,late
209932,209932,late
209933,209933,shipped
209934,209934,delivered
209935,209935,delivered
209936,209936,shipped
209937,209937,delivered
209938,209938,shipped
209939,209939,shipped
209940,209940,shipped
209941,209941,late
209942,209942,late
209943,209943,late
209944,209944,delivered
209945,209945,delivered
209946,209946,delivered
209947,209947,shipped
209948,209948,shipped
209949,209949,late
209950,209950,late
209951,209951,delivered
209952,209952,shipped
209953,209953,late
209954,209954,delivered
209955,209955,shipped
209956,209956,late
209957,209957,delivered
209958,209958,delivered
209959,209959,delivered
209960,209960,delivered
209961,209961,shipped
209962,209962,late
209963,209963,late
209964,209964,delivered
209965,209965,late
209966,209966,delivered
209967,209967,late
209968,209968,shipped
209969,209969,late
209970,209970,late
209971,209971,shipped
209972,209972,late
209973,209973,late
209974,209974,shipped
209975,209975,shipped
209976,209976,shipped
209977,209977,shipped
209978,209978,shipped
209979,209979,shipped
209980,209980,delivered
209981,209981,late
209982,209982,shipped
209983,209983,shipped
209984,209984,delivered
209985,209985,shipped
209986,209986,shipped
209987,209987,shipped
209988,209988,late
209989,209989,shipped
209990,209990,shipped
209991,209991,late
209992,209992,delivered
209993,209993,delivered
209994,209994,shipped
209995,209995,delivered
209996,209996,late
209997,209997,late
209998,209998,delivered
209999,209999,delivered
210000,210000,late
210001,210001,late
210002,210002,delivered
210003,210003,late
210004,210004,late
210005,210005,delivered
210006,210006,late
210007,210007,delivered
210008,210008,delivered
210009,210009,delivered
210010,210010,delivered
210011,210011,delivered
210012,210012,late
210013,210013,delivered
210014,210014,shipped
210015,210015,late
210016,210016,delivered
210017,210017,late
210018,210018,late
210019,210019,delivered
210020,210020,late
210021,210021,late
210022,210022,delivered
210023,210023,shipped
210024,210024,delivered
210025,210025,delivered
210026,210026,delivered
210027,210027,delivered
210028,210028,delivered
210029,210029,delivered
210030,210030,shipped
210031,210031,late
210032,210032,late
210033,210033,late
210034,210034,late
210035,210035,shipped
210036,210036,delivered
210037,210037,late
210038,210038,late
210039,210039,delivered
210040,210040,shipped
210041,210041,late
210042,210042,delivered
210043,210043,late
210044,210044,delivered
210045,210045,delivered
210046,210046,late
210047,210047,delivered
210048,210048,shipped
210049,210049,shipped
210050,210050,delivered
210051,210051,delivered
210052,210052,delivered
210053,210053,shipped
210054,210054,late
210055,210055,shipped
210056,210056,late
210057,210057,delivered
210058,210058,late
210059,210059,delivered
210060,210060,delivered
210061,210061,shipped
210062,210062,late
210063,210063,shipped
210064,210064,shipped
210065,210065,delivered
210066,210066,delivered
210067,210067,late
210068,210068,shipped
210069,210069,delivered
210070,210070,delivered
210071,210071,late
210072,210072,late
210073,210073,late
210074,210074,shipped
210075,210075,shipped
210076,210076,shipped
210077,210077,shipped
210078,210078,delivered
210079,210079,delivered
210080,210080,late
210081,210081,late
210082,210082,delivered
210083,210083,shipped
210084,210084,delivered
210085,210085,late
210086,210086,late
210087,210087,late
210088,210088,delivered
210089,210089,delivered
210090,210090,delivered
210091,210091,delivered
210092,210092,shipped
210093,210093,delivered
210094,210094,delivered
210095,210095,late
210096,210096,late
210097,210097,delivered
210098,210098,shipped
210099,210099,late
210100,210100,late
210101,210101,shipped
210102,210102,shipped
210103,210103,late
210104,210104,shipped
210105,210105,shipped
210106,210106,shipped
210107,210107,shipped
210108,210108,shipped
210109,210109,late
210110,210110,delivered
210111,210111,shipped
210112,210112,late
210113,210113,shipped
210114,210114,delivered
210115,210115,late
210116,210116,shipped
210117,210117,late
210118,210118,delivered
210119,210119,delivered
210120,210120,shipped
210121,210121,late
210122,210122,delivered
210123,210123,shipped
210124,210124,shipped
210125,210125,late
210126,210126,delivered
210127,210127,shipped
210128,210128,late
210129,210129,shipped
210130,210130,delivered
210131,210131,late
210132,210132,delivered
210133,210133,shipped
210134,210134,shipped
210135,210135,late
210136,210136,shipped
210137,210137,shipped
210138,210138,late
210139,210139,delivered
210140,210140,late
210141,210141,late
210142,210142,delivered
210143,210143,late
210144,210144,late
210145,210145,late
210146,210146,delivered
210147,210147,late
210148,210148,shipped
210149,210149,delivered
210150,210150,late
210151,210151,late
210152,210152,late
210153,210153,late
210154,210154,late
210155,210155,late
210156,210156,shipped
210157,210157,late
210158,210158,late
210159,210159,delivered
210160,210160,delivered
210161,210161,shipped
210162,210162,late
210163,210163,delivered
210164,210164,late
210165,210165,delivered
210166,210166,shipped
210167,210167,late
210168,210168,late
210169,210169,shipped
210170,210170,delivered
210171,210171,shipped
210172,210172,shipped
210173,210173,late
210174,210174,shipped
210175,210175,delivered
210176,210176,delivered
210177,210177,delivered
210178,210178,shipped
210179,210179,delivered
210180,210180,shipped
210181,210181,late
210182,210182,delivered
210183,210183,delivered
210184,210184,delivered
210185,210185,late
210186,210186,delivered
210187,210187,late
210188,210188,late
210189,210189,shipped
210190,210190,shipped
210191,210191,shipped
210192,210192,late
210193,210193,delivered
210194,210194,delivered
210195,210195,late
210196,210196,shipped
210197,210197,shipped
210198,210198,delivered
210199,210199,delivered
210200,210200,late
210201,210201,shipped
210202,210202,shipped
210203,210203,late
210204,210204,shipped
210205,210205,delivered
210206,210206,late
210207,210207,late
210208,210208,delivered
210209,210209,delivered
210210,210210,delivered
210211,210211,shipped
210212,210212,late
210213,210213,late
210214,210214,shipped
210215,210215,late
210216,210216,delivered
210217,210217,delivered
210218,210218,delivered
210219,210219,delivered
210220,210220,late
210221,210221,shipped
210222,210222,shipped
210223,210223,late
210224,210224,late
210225,210225,delivered
210226,210226,delivered
210227,210227,delivered
210228,210228,late
210229,210229,delivered
210230,210230,shipped
210231,210231,late
210232,210232,shipped
210233,210233,delivered
210234,210234,late
210235,210235,delivered
210236,210236,delivered
210237,210237,delivered
210238,210238,shipped
210239,210239,late
210240,210240,late
210241,210241,late
210242,210242,shipped
210243,210243,delivered
210244,210244,late
210245,210245,delivered
210246,210246,shipped
210247,210247,late
210248,210248,shipped
210249,210249,delivered
210250,210250,late
210251,210251,delivered
210252,210252,shipped
210253,210253,delivered
210254,210254,late
210255,210255,late
210256,210256,late
210257,210257,delivered
210258,210258,late
210259,210259,late
210260,210260,shipped
210261,210261,shipped
210262,210262,delivered
210263,210263,delivered
210264,210264,late
210265,210265,shipped
210266,210266,late
210267,210267,delivered
210268,210268,shipped
210269,210269,shipped
210270,210270,delivered
210271,210271,shipped
210272,210272,shipped
210273,210273,late
210274,210274,delivered
210275,210275,delivered
210276,210276,late
210277,210277,delivered
210278,210278,late
210279,210279,delivered
210280,210280,late
210281,210281,shipped
210282,210282,delivered
210283,210283,late
210284,210284,shipped
210285,210285,shipped
210286,210286,delivered
210287,210287,shipped
210288,210288,delivered
210289,210289,late
210290,210290,late
210291,210291,late
210292,210292,delivered
210293,210293,delivered
210294,210294,delivered
210295,210295,late
210296,210296,shipped
210297,210297,shipped
210298,210298,late
210299,210299,late
210300,210300,shipped
210301,210301,late
210302,210302,shipped
210303,210303,late
210304,210304,shipped
210305,210305,late
210306,210306,late
210307,210307,late
210308,210308,late
210309,210309,late
210310,210310,delivered
210311,210311,shipped
210312,210312,delivered
210313,210313,late
210314,210314,late
210315,210315,delivered
210316,210316,late
210317,210317,delivered
210318,210318,shipped
210319,210319,late
210320,210320,delivered
210321,210321,late
210322,210322,late
210323,210323,shipped
210324,210324,delivered
210325,210325,shipped
210326,210326,delivered
210327,210327,shipped
210328,210328,shipped
210329,210329,delivered
210330,210330,delivered
210331,210331,delivered
210332,210332,shipped
210333,210333,delivered
210334,210334,delivered
210335,210335,late
210336,210336,shipped
210337,210337,delivered
210338,210338,delivered
210339,210339,shipped
210340,210340,late
210341,210341,late
210342,210342,late
210343,210343,delivered
210344,210344,delivered
210345,210345,shipped
210346,210346,shipped
210347,210347,late
210348,210348,shipped
210349,210349,late
210350,210350,shipped
210351,210351,late
210352,210352,shipped
210353,210353,delivered
210354,210354,late
210355,210355,late
210356,210356,late
210357,210357,delivered
210358,210358,delivered
210359,210359,delivered
210360,210360,shipped
210361,210361,shipped
210362,210362,late
210363,210363,shipped
210364,210364,delivered
210365,210365,late
210366,210366,shipped
210367,210367,late
210368,210368,late
210369,210369,shipped
210370,210370,shipped
210371,210371,delivered
210372,210372,late
210373,210373,late
210374,210374,shipped
210375,210375,delivered
210376,210376,late
210377,210377,delivered
210378,210378,delivered
210379,210379,delivered
210380,210380,shipped
210381,210381,late
210382,210382,late
210383,210383,shipped
210384,210384,delivered
210385,210385,shipped
210386,210386,delivered
210387,210387,delivered
210388,210388,late
210389,210389,delivered
210390,210390,late
210391,210391,late
210392,210392,shipped
210393,210393,late
210394,210394,delivered
210395,210395,delivered
210396,210396,late
210397,210397,shipped
210398,210398,delivered
210399,210399,late
210400,210400,late
210401,210401,late
210402,210402,delivered
210403,210403,shipped
210404,210404,late
210405,210405,shipped
210406,210406,late
210407,210407,shipped
210408,210408,late
210409,210409,late
210410,210410,delivered
210411,210411,shipped
210412,210412,delivered
210413,210413,shipped
210414,210414,delivered
210415,210415,late
210416,210416,late
210417,210417,late
210418,210418,delivered
210419,210419,shipped
210420,210420,shipped
210421,210421,delivered
210422,210422,late
210423,210423,shipped
210424,210424,late
210425,210425,delivered
210426,210426,delivered
210427,210427,late
210428,210428,late
210429,210429,late
210430,210430,delivered
210431,210431,shipped
210432,210432,shipped
210433,210433,shipped
210434,210434,delivered
210435,210435,late
210436,210436,shipped
210437,210437,shipped
210438,210438,late
210439,210439,shipped
210440,210440,shipped
210441,210441,late
210442,210442,late
210443,210443,delivered
210444,210444,late
210445,210445,delivered
210446,210446,late
210447,210447,delivered
210448,210448,shipped
210449,210449,late
210450,210450,delivered
210451,210451,shipped
210452,210452,delivered
210453,210453,late
210454,210454,delivered
210455,210455,shipped
210456,210456,late
210457,210457,shipped
210458,210458,delivered
210459,210459,delivered
210460,210460,shipped
210461,210461,delivered
210462,210462,late
210463,210463,late
210464,210464,late
210465,210465,shipped
210466,210466,shipped
210467,210467,shipped
210468,210468,late
210469,210469,delivered
210470,210470,delivered
210471,210471,delivered
210472,210472,delivered
210473,210473,late
210474,210474,shipped
210475,210475,shipped
210476,210476,shipped
210477,210477,shipped
210478,210478,shipped
210479,210479,shipped
210480,210480,late
210481,210481,delivered
210482,210482,shipped
210483,210483,delivered
210484,210484,shipped
210485,210485,late
210486,210486,late
210487,210487,shipped
210488,210488,late
210489,210489,shipped
210490,210490,delivered
210491,210491,delivered
210492,210492,shipped
210493,210493,shipped
210494,210494,shipped
210495,210495,shipped
210496,210496,late
210497,210497,delivered
210498,210498,shipped
210499,210499,delivered
210500,210500,delivered
210501,210501,delivered
210502,210502,late
210503,210503,shipped
210504,210504,delivered
210505,210505,shipped
210506,210506,delivered
210507,210507,delivered
210508,210508,delivered
210509,210509,delivered
210510,210510,late
210511,210511,late
210512,210512,delivered
210513,210513,delivered
210514,210514,late
210515,210515,shipped
210516,210516,late
210517,210517,delivered
210518,210518,late
210519,210519,shipped
210520,210520,shipped
210521,210521,late
210522,210522,shipped
210523,210523,late
210524,210524,late
210525,210525,late
210526,210526,shipped
210527,210527,shipped
210528,210528,late
210529,210529,late
210530,210530,shipped
210531,210531,late
210532,210532,delivered
210533,210533,delivered
210534,210534,late
210535,210535,shipped
210536,210536,shipped
210537,210537,shipped
210538,210538,late
210539,210539,delivered
210540,210540,delivered
210541,210541,shipped
210542,210542,late
210543,210543,delivered
210544,210544,delivered
210545,210545,late
210546,210546,shipped
210547,210547,shipped
210548,210548,delivered
210549,210549,shipped
210550,210550,delivered
210551,210551,late
210552,210552,shipped
210553,210553,late
210554,210554,late
210555,210555,late
210556,210556,late
210557,210557,delivered
210558,210558,shipped
210559,210559,delivered
210560,210560,shipped
210561,210561,delivered
210562,210562,shipped
210563,210563,late
210564,210564,delivered
210565,210565,late
210566,210566,shipped
210567,210567,late
210568,210568,late
210569,210569,late
210570,210570,late
210571,210571,shipped
210572,210572,shipped
210573,210573,shipped
210574,210574,late
210575,210575,late
210576,210576,shipped
210577,210577,delivered
210578,210578,shipped
210579,210579,late
210580,210580,shipped
210581,210581,delivered
210582,210582,shipped
210583,210583,late
210584,210584,delivered
210585,210585,late
210586,210586,delivered
210587,210587,late
210588,210588,shipped
210589,210589,delivered
210590,210590,shipped
210591,210591,shipped
210592,210592,shipped
210593,210593,late
210594,210594,delivered
210595,210595,shipped
210596,210596,shipped
210597,210597,late
210598,210598,late
210599,210599,delivered
210600,210600,delivered
210601,210601,shipped
210602,210602,delivered
210603,210603,shipped
210604,210604,shipped
210605,210605,shipped
210606,210606,delivered
210607,210607,shipped
210608,210608,shipped
210609,210609,shipped
210610,210610,delivered
210611,210611,late
210612,210612,late
210613,210613,delivered
210614,210614,delivered
210615,210615,shipped
210616,210616,shipped
210617,210617,delivered
210618,210618,shipped
210619,210619,shipped
210620,210620,delivered
210621,210621,late
210622,210622,late
210623,210623,shipped
210624,210624,late
210625,210625,late
210626,210626,late
210627,210627,delivered
210628,210628,delivered
210629,210629,late
210630,210630,late
210631,210631,delivered
210632,210632,shipped
210633,210633,delivered
210634,210634,delivered
210635,210635,delivered
210636,210636,late
210637,210637,delivered
210638,210638,late
210639,210639,delivered
210640,210640,delivered
210641,210641,late
210642,210642,shipped
210643,210643,late
210644,210644,delivered
210645,210645,shipped
210646,210646,shipped
210647,210647,shipped
210648,210648,delivered
210649,210649,shipped
210650,210650,delivered
210651,210651,late
210652,210652,late
210653,210653,shipped
210654,210654,shipped
210655,210655,shipped
210656,210656,delivered
210657,210657,delivered
210658,210658,delivered
210659,210659,delivered
210660,210660,delivered
210661,210661,delivered
210662,210662,shipped
210663,210663,late
210664,210664,delivered
210665,210665,delivered
210666,210666,shipped
210667,210667,shipped
210668,210668,delivered
210669,210669,shipped
210670,210670,shipped
210671,210671,delivered
210672,210672,shipped
210673,210673,late
210674,210674,late
210675,210675,delivered
210676,210676,shipped
210677,210677,delivered
210678,210678,delivered
210679,210679,delivered
210680,210680,delivered
210681,210681,shipped
210682,210682,shipped
210683,210683,shipped
210684,210684,delivered
210685,210685,delivered
210686,210686,delivered
210687,210687,delivered
210688,210688,shipped
210689,210689,late
210690,210690,late
210691,210691,delivered
210692,210692,delivered
210693,210693,late
210694,210694,delivered
210695,210695,late
210696,210696,delivered
210697,210697,shipped
210698,210698,late
210699,210699,shipped
210700,210700,late
210701,210701,shipped
210702,210702,shipped
210703,210703,late
210704,210704,delivered
210705,210705,delivered
210706,210706,shipped
210707,210707,shipped
210708,210708,delivered
210709,210709,shipped
210710,210710,late
210711,210711,delivered
210712,210712,late
210713,210713,delivered
210714,210714,shipped
210715,210715,shipped
210716,210716,late
210717,210717,delivered
210718,210718,delivered
210719,210719,delivered
210720,210720,delivered
210721,210721,shipped
210722,210722,delivered
210723,210723,shipped
210724,210724,late
210725,210725,delivered
210726,210726,late
210727,210727,delivered
210728,210728,shipped
210729,210729,late
210730,210730,late
210731,210731,delivered
210732,210732,shipped
210733,210733,delivered
210734,210734,late
210735,210735,late
210736,210736,shipped
210737,210737,delivered
210738,210738,shipped
210739,210739,delivered
210740,210740,delivered
210741,210741,shipped
210742,210742,shipped
210743,210743,delivered
210744,210744,late
210745,210745,late
210746,210746,delivered
210747,210747,late
210748,210748,shipped
210749,210749,shipped
210750,210750,delivered
210751,210751,delivered
210752,210752,shipped
210753,210753,delivered
210754,210754,late
210755,210755,shipped
210756,210756,late
210757,210757,late
210758,210758,late
210759,210759,late
210760,210760,shipped
210761,210761,late
210762,210762,delivered
210763,210763,shipped
210764,210764,late
210765,210765,late
210766,210766,late
210767,210767,delivered
210768,210768,late
210769,210769,shipped
210770,210770,delivered
210771,210771,delivered
210772,210772,late
210773,210773,late
210774,210774,late
210775,210775,late
210776,210776,late
210777,210777,shipped
210778,210778,late
210779,210779,delivered
210780,210780,shipped
210781,210781,shipped
210782,210782,shipped
210783,210783,shipped
210784,210784,delivered
210785,210785,shipped
210786,210786,shipped
210787,210787,late
210788,210788,shipped
210789,210789,late
210790,210790,late
210791,210791,late
210792,210792,delivered
210793,210793,delivered
210794,210794,late
210795,210795,shipped
210796,210796,shipped
210797,210797,late
210798,210798,delivered
210799,210799,shipped
210800,210800,late
210801,210801,late
210802,210802,late
210803,210803,late
210804,210804,late
210805,210805,late
210806,210806,shipped
210807,210807,shipped
210808,210808,delivered
210809,210809,shipped
210810,210810,late
210811,210811,shipped
210812,210812,shipped
210813,210813,delivered
210814,210814,late
210815,210815,delivered
210816,210816,delivered
210817,210817,delivered
210818,210818,delivered
210819,210819,delivered
210820,210820,delivered
210821,210821,shipped
210822,210822,delivered
210823,210823,delivered
210824,210824,late
210825,210825,late
210826,210826,delivered
210827,210827,shipped
210828,210828,late
210829,210829,late
210830,210830,delivered
210831,210831,late
210832,210832,shipped
210833,210833,late
210834,210834,late
210835,210835,late
210836,210836,delivered
210837,210837,delivered
210838,210838,delivered
210839,210839,delivered
210840,210840,delivered
210841,210841,late
210842,210842,late
210843,210843,late
210844,210844,shipped
210845,210845,delivered
210846,210846,late
210847,210847,delivered
210848,210848,late
210849,210849,shipped
210850,210850,late
210851,210851,late
210852,210852,shipped
210853,210853,late
210854,210854,shipped
210855,210855,shipped
210856,210856,late
210857,210857,delivered
210858,210858,late
210859,210859,shipped
210860,210860,shipped
210861,210861,late
210862,210862,delivered
210863,210863,delivered
210864,210864,shipped
210865,210865,delivered
210866,210866,shipped
210867,210867,shipped
210868,210868,delivered
210869,210869,late
210870,210870,delivered
210871,210871,delivered
210872,210872,delivered
210873,210873,late
210874,210874,delivered
210875,210875,shipped
210876,210876,delivered
210877,210877,shipped
210878,210878,shipped
210879,210879,shipped
210880,210880,shipped
210881,210881,delivered
210882,210882,delivered
210883,210883,delivered
210884,210884,shipped
210885,210885,shipped
210886,210886,delivered
210887,210887,delivered
210888,210888,late
210889,210889,late
210890,210890,late
210891,210891,shipped
210892,210892,shipped
210893,210893,shipped
210894,210894,late
210895,210895,late
210896,210896,shipped
210897,210897,delivered
210898,210898,shipped
210899,210899,shipped
210900,210900,delivered
210901,210901,delivered
210902,210902,shipped
210903,210903,shipped
210904,210904,shipped
210905,210905,shipped
210906,210906,delivered
210907,210907,late
210908,210908,late
210909,210909,shipped
210910,210910,delivered
210911,210911,delivered
210912,210912,delivered
210913,210913,shipped
210914,210914,shipped
210915,210915,late
210916,210916,delivered
210917,210917,delivered
210918,210918,late
210919,210919,shipped
210920,210920,shipped
210921,210921,shipped
210922,210922,delivered
210923,210923,late
210924,210924,shipped
210925,210925,shipped
210926,210926,late
210927,210927,delivered
210928,210928,delivered
210929,210929,shipped
210930,210930,delivered
210931,210931,delivered
210932,210932,shipped
210933,210933,shipped
210934,210934,delivered
210935,210935,delivered
210936,210936,delivered
210937,210937,late
210938,210938,delivered
210939,210939,shipped
210940,210940,delivered
210941,210941,shipped
210942,210942,delivered
210943,210943,shipped
210944,210944,shipped
210945,210945,delivered
210946,210946,delivered
210947,210947,late
210948,210948,delivered
210949,210949,late
210950,210950,late
210951,210951,shipped
210952,210952,shipped
210953,210953,shipped
210954,210954,shipped
210955,210955,shipped
210956,210956,late
210957,210957,late
210958,210958,late
210959,210959,delivered
210960,210960,shipped
210961,210961,shipped
210962,210962,late
210963,210963,shipped
210964,210964,shipped
210965,210965,late
210966,210966,shipped
210967,210967,late
210968,210968,delivered
210969,210969,delivered
210970,210970,shipped
210971,210971,shipped
210972,210972,delivered
210973,210973,late
210974,210974,delivered
210975,210975,late
210976,210976,delivered
210977,210977,delivered
210978,210978,late
210979,210979,delivered
210980,210980,late
210981,210981,delivered
210982,210982,delivered
210983,210983,delivered
210984,210984,late
210985,210985,shipped
210986,210986,late
210987,210987,delivered
210988,210988,late
210989,210989,delivered
210990,210990,late
210991,210991,shipped
210992,210992,late
210993,210993,delivered
210994,210994,delivered
210995,210995,late
210996,210996,shipped
210997,210997,shipped
210998,210998,shipped
210999,210999,shipped
211000,211000,delivered
211001,211001,late
211002,211002,late
211003,211003,delivered
211004,211004,delivered
211005,211005,delivered
211006,211006,delivered
211007,211007,shipped
211008,211008,shipped
211009,211009,shipped
211010,211010,shipped
211011,211011,shipped
211012,211012,delivered
211013,211013,shipped
211014,211014,shipped
211015,211015,late
211016,211016,late
211017,211017,late
211018,211018,shipped
211019,211019,shipped
211020,211020,shipped
211021,211021,shipped
211022,211022,shipped
211023,211023,delivered
211024,211024,late
211025,211025,delivered
211026,211026,shipped
211027,211027,shipped
211028,211028,shipped
211029,211029,delivered
211030,211030,delivered
211031,211031,shipped
211032,211032,late
211033,211033,late
211034,211034,delivered
211035,211035,delivered
211036,211036,late
211037,211037,late
211038,211038,shipped
211039,211039,delivered
211040,211040,late
211041,211041,delivered
211042,211042,shipped
211043,211043,shipped
211044,211044,late
211045,211045,delivered
211046,211046,shipped
211047,211047,delivered
211048,211048,delivered
211049,211049,late
211050,211050,shipped
211051,211051,late
211052,211052,shipped
211053,211053,delivered
211054,211054,late
211055,211055,delivered
211056,211056,shipped
211057,211057,shipped
211058,211058,late
211059,211059,delivered
211060,211060,shipped
211061,211061,shipped
211062,211062,delivered
211063,211063,delivered
211064,211064,shipped
211065,211065,delivered
211066,211066,delivered
211067,211067,delivered
211068,211068,shipped
211069,211069,shipped
211070,211070,late
211071,211071,delivered
211072,211072,shipped
211073,211073,delivered
211074,211074,delivered
211075,211075,shipped
211076,211076,delivered
211077,211077,delivered
211078,211078,shipped
211079,211079,late
211080,211080,shipped
211081,211081,delivered
211082,211082,delivered
211083,211083,delivered
211084,211084,shipped
211085,211085,delivered
211086,211086,late
211087,211087,late
211088,211088,late
211089,211089,late
211090,211090,delivered
211091,211091,late
211092,211092,shipped
211093,211093,shipped
211094,211094,late
211095,211095,shipped
211096,211096,shipped
211097,211097,shipped
211098,211098,delivered
211099,211099,shipped
211100,211100,late
211101,211101,shipped
211102,211102,shipped
211103,211103,delivered
211104,211104,delivered
211105,211105,late
211106,211106,delivered
211107,211107,delivered
211108,211108,shipped
211109,211109,late
211110,211110,late
211111,211111,late
211112,211112,shipped
211113,211113,late
211114,211114,late
211115,211115,shipped
211116,211116,shipped
211117,211117,delivered
211118,211118,delivered
211119,211119,delivered
211120,211120,delivered
211121,211121,delivered
211122,211122,delivered
211123,211123,delivered
211124,211124,shipped
211125,211125,shipped
211126,211126,delivered
211127,211127,late
211128,211128,late
211129,211129,late
211130,211130,shipped
211131,211131,shipped
211132,211132,late
211133,211133,delivered
211134,211134,delivered
211135,211135,late
211136,211136,shipped
211137,211137,late
211138,211138,late
211139,211139,shipped
211140,211140,late
211141,211141,delivered
211142,211142,late
211143,211143,delivered
211144,211144,late
211145,211145,delivered
211146,211146,delivered
211147,211147,late
211148,211148,shipped
211149,211149,late
211150,211150,delivered
211151,211151,shipped
211152,211152,shipped
211153,211153,shipped
211154,211154,shipped
211155,211155,shipped
211156,211156,shipped
211157,211157,shipped
211158,211158,shipped
211159,211159,delivered
211160,211160,delivered
211161,211161,shipped
211162,211162,shipped
211163,211163,late
211164,211164,shipped
211165,211165,delivered
211166,211166,delivered
211167,211167,delivered
211168,211168,delivered
211169,211169,shipped
211170,211170,late
211171,211171,shipped
211172,211172,shipped
211173,211173,shipped
211174,211174,late
211175,211175,late
211176,211176,shipped
211177,211177,delivered
211178,211178,shipped
211179,211179,delivered
211180,211180,late
211181,211181,shipped
211182,211182,delivered
211183,211183,delivered
211184,211184,shipped
211185,211185,late
211186,211186,delivered
211187,211187,delivered
211188,211188,delivered
211189,211189,shipped
211190,211190,delivered
211191,211191,delivered
211192,211192,shipped
211193,211193,late
211194,211194,late
211195,211195,shipped
211196,211196,shipped
211197,211197,late
211198,211198,shipped
211199,211199,late
211200,211200,delivered
211201,211201,delivered
211202,211202,shipped
211203,211203,late
211204,211204,delivered
211205,211205,late
211206,211206,late
211207,211207,late
211208,211208,late
211209,211209,late
211210,211210,shipped
211211,211211,shipped
211212,211212,shipped
211213,211213,late
211214,211214,shipped
211215,211215,delivered
211216,211216,late
211217,211217,delivered
211218,211218,delivered
211219,211219,late
211220,211220,shipped
211221,211221,delivered
211222,211222,shipped
211223,211223,late
211224,211224,late
211225,211225,delivered
211226,211226,delivered
211227,211227,shipped
211228,211228,late
211229,211229,late
211230,211230,late
211231,211231,delivered
211232,211232,delivered
211233,211233,late
211234,211234,delivered
211235,211235,late
211236,211236,late
211237,211237,shipped
211238,211238,delivered
211239,211239,late
211240,211240,delivered
211241,211241,late
211242,211242,shipped
211243,211243,shipped
211244,211244,shipped
211245,211245,late
211246,211246,shipped
211247,211247,delivered
211248,211248,delivered
211249,211249,delivered
211250,211250,shipped
211251,211251,shipped
211252,211252,shipped
211253,211253,shipped
211254,211254,late
211255,211255,shipped
211256,211256,late
211257,211257,late
211258,211258,shipped
211259,211259,delivered
211260,211260,shipped
211261,211261,delivered
211262,211262,shipped
211263,211263,late
211264,211264,delivered
211265,211265,delivered
211266,211266,shipped
211267,211267,delivered
211268,211268,late
