order_id,customer_id,store_id,order_date,promotion_id
243278,39691,7,4/17/2023,44
243279,34906,26,5/15/2023,22
243280,32130,26,11/10/2020,35
243281,21544,42,6/5/2020,25
243282,29217,24,6/13/2020,50
243283,44177,66,2/8/2021,31
243284,415,21,9/29/2021,43
243285,6231,40,5/2/2021,7
243286,21268,96,1/4/2021,39
243287,18945,19,8/13/2021,15
243288,31193,5,7/31/2022,9
243289,13163,16,11/8/2023,5
243290,13669,66,2/12/2022,39
243291,37287,68,11/20/2020,44
243292,46494,58,12/4/2023,23
243293,24674,58,1/2/2022,41
243294,17950,44,6/28/2023,14
243295,5327,74,4/24/2021,31
243296,37921,82,7/1/2020,36
243297,1953,11,7/5/2023,42
243298,18593,79,2/8/2023,2
243299,16026,32,3/9/2021,29
243300,21563,55,9/19/2021,17
243301,17952,68,1/4/2020,42
243302,6401,51,9/25/2021,34
243303,2813,9,12/10/2022,15
243304,40834,70,5/10/2021,26
243305,4122,2,7/25/2023,43
243306,33260,68,12/13/2020,3
243307,38238,87,4/4/2020,39
243308,18034,34,6/21/2022,21
243309,6281,13,2/24/2020,33
243310,39855,25,9/9/2023,42
243311,5999,92,4/29/2021,34
243312,6508,9,8/17/2023,17
243313,22342,84,5/16/2023,21
243314,3681,67,5/12/2023,50
243315,2653,3,3/17/2023,3
243316,10955,47,11/6/2023,50
243317,35131,44,1/10/2023,33
243318,40247,13,1/23/2023,40
243319,42556,97,2/1/2021,44
243320,6574,45,5/23/2022,42
243321,40575,80,1/8/2021,11
243322,31881,80,8/7/2020,38
243323,14608,4,3/25/2021,37
243324,16615,43,11/17/2020,28
243325,13348,60,2/19/2020,19
243326,22071,97,1/12/2023,8
243327,44329,64,9/28/2021,34
243328,49624,70,11/21/2023,25
243329,15577,29,2/28/2022,29
243330,37269,89,8/5/2022,13
243331,14341,23,10/26/2021,24
243332,43310,51,12/18/2020,50
243333,9931,44,3/31/2021,37
243334,29468,30,3/3/2021,28
243335,43685,79,1/11/2022,5
243336,10082,52,5/27/2021,40
243337,2647,99,12/1/2021,29
243338,31970,17,10/15/2021,17
243339,16692,79,3/18/2022,10
243340,10337,79,8/25/2023,10
243341,36220,41,8/10/2022,32
243342,13873,60,2/28/2021,48
243343,20303,77,3/7/2022,28
243344,5793,7,8/16/2023,20
243345,34045,10,6/2/2020,42
243346,39599,14,8/3/2023,50
243347,22707,66,4/9/2023,29
243348,39945,75,10/13/2021,48
243349,14196,61,5/7/2022,33
243350,33384,95,8/4/2023,12
243351,25566,60,1/19/2020,26
243352,22226,12,10/29/2021,34
243353,32821,31,9/24/2023,19
243354,34173,52,10/13/2022,44
243355,16028,72,11/10/2022,34
243356,29714,42,6/26/2021,8
243357,33797,100,12/12/2022,14
243358,1068,2,10/3/2021,33
243359,12793,75,8/28/2023,12
243360,48064,21,4/17/2020,29
243361,3548,81,10/13/2022,13
243362,32270,37,3/6/2021,32
243363,49365,30,8/6/2023,5
243364,7495,28,5/23/2021,50
243365,48674,6,9/11/2022,10
243366,48851,91,12/3/2023,6
243367,17981,2,5/11/2022,9
243368,15669,33,10/12/2020,22
243369,45108,17,8/3/2022,4
243370,21580,98,4/11/2023,45
243371,46155,74,11/3/2023,12
243372,3571,82,3/25/2022,40
243373,5107,50,7/6/2021,42
243374,11062,76,11/19/2021,17
243375,8763,96,3/14/2020,45
243376,7996,7,8/2/2020,32
243377,7806,70,9/17/2022,34
243378,8130,48,2/22/2022,3
243379,47,61,7/28/2021,22
243380,24239,91,5/4/2020,43
243381,9660,12,4/5/2022,28
243382,48136,75,7/17/2022,29
243383,13540,10,12/6/2021,43
243384,20997,53,6/16/2021,23
243385,10274,90,5/16/2023,2
243386,7789,50,10/18/2021,39
243387,22918,37,7/10/2020,42
243388,32332,26,3/19/2023,42
243389,35318,16,12/31/2023,27
243390,19030,37,7/27/2022,9
243391,23393,46,3/16/2021,27
243392,17953,36,5/4/2021,47
243393,49344,41,8/26/2022,11
243394,1126,65,1/9/2022,11
243395,46739,4,6/27/2022,22
243396,19746,30,3/29/2023,30
243397,24867,48,7/28/2021,20
243398,33078,81,5/21/2022,44
243399,22635,19,7/21/2022,24
243400,30377,60,4/18/2020,47
243401,3744,24,6/1/2020,13
243402,30996,25,4/5/2022,21
243403,22857,36,1/16/2020,43
243404,19349,72,11/13/2022,49
243405,16069,79,6/26/2023,4
243406,6218,78,10/4/2023,12
243407,23669,51,10/29/2021,45
243408,3149,53,6/10/2023,27
243409,897,46,2/28/2020,24
243410,34475,23,8/19/2021,25
243411,5003,98,12/31/2020,34
243412,28738,97,1/10/2022,47
243413,1574,11,5/24/2022,43
243414,28716,2,7/24/2021,20
243415,28648,69,12/25/2020,10
243416,47855,71,12/20/2020,29
243417,4583,37,11/24/2023,31
243418,17167,75,2/17/2020,43
243419,19330,46,8/20/2022,7
243420,46797,70,9/21/2021,33
243421,2273,48,8/13/2020,13
243422,1079,60,2/20/2023,14
243423,39013,76,12/22/2023,5
243424,8628,56,9/2/2022,26
243425,29153,58,4/5/2021,49
243426,43197,99,5/1/2020,35
243427,41124,100,10/28/2023,27
243428,31063,68,6/18/2020,2
243429,9730,50,6/13/2022,3
243430,27803,59,9/29/2023,4
243431,21435,39,7/2/2023,29
243432,47709,21,3/6/2023,6
243433,43983,76,12/1/2021,11
243434,24211,90,10/25/2020,50
243435,16899,3,4/23/2022,40
243436,33104,27,12/19/2023,45
243437,36615,85,4/25/2022,12
243438,39466,58,10/27/2021,41
243439,48378,43,11/29/2022,4
243440,11041,98,2/28/2023,25
243441,16110,7,5/11/2023,13
243442,48215,42,2/24/2020,16
243443,12851,27,8/9/2023,28
243444,7712,4,4/15/2021,7
243445,45814,24,10/19/2022,9
243446,13490,42,2/12/2022,11
243447,13623,13,7/31/2021,50
243448,44790,15,6/7/2022,50
243449,27186,41,11/22/2022,9
243450,26712,92,2/4/2020,42
243451,12668,42,12/14/2020,35
243452,5851,80,6/14/2022,23
243453,24087,43,1/9/2020,31
243454,9618,20,10/11/2022,21
243455,44088,15,10/3/2020,14
243456,47616,43,2/5/2021,24
243457,1782,4,1/31/2023,41
243458,38393,40,1/28/2023,6
243459,12538,82,4/5/2021,25
243460,6574,56,11/25/2020,35
243461,33039,45,7/30/2023,15
243462,39764,91,6/11/2023,50
243463,43789,25,12/30/2020,1
243464,16367,64,8/16/2022,17
243465,13311,44,8/20/2022,36
243466,47794,46,10/10/2023,5
243467,33918,83,2/21/2023,29
243468,23088,39,8/25/2020,49
243469,4432,74,7/16/2022,30
243470,7031,47,12/14/2022,27
243471,578,1,6/15/2020,8
243472,29358,11,11/3/2023,18
243473,34219,91,5/7/2020,37
243474,23977,45,5/31/2023,49
243475,18429,27,7/6/2023,10
243476,40774,7,9/30/2022,38
243477,22639,3,10/27/2021,34
243478,3895,8,3/16/2022,6
243479,34460,97,10/21/2022,21
243480,9229,22,4/19/2022,50
243481,11833,78,10/27/2020,48
243482,25308,62,4/6/2022,16
243483,32089,94,5/11/2020,39
243484,26006,20,1/8/2020,21
243485,34305,4,10/11/2023,20
243486,9507,86,7/6/2023,29
243487,41552,66,8/31/2023,48
243488,43241,96,1/16/2022,1
243489,20954,73,8/25/2023,45
243490,8167,64,2/12/2020,20
243491,8831,74,10/18/2023,43
243492,6539,89,6/4/2022,2
243493,44660,47,8/31/2020,37
243494,25749,86,9/17/2020,26
243495,15556,30,3/30/2021,41
243496,13654,19,10/3/2021,47
243497,8789,7,4/20/2020,36
243498,10085,84,7/9/2022,48
243499,38463,40,8/29/2021,12
243500,10004,28,4/1/2023,21
243501,11007,52,12/27/2022,10
243502,27894,46,11/30/2022,41
243503,4655,93,1/8/2023,26
243504,1089,56,12/9/2021,1
243505,38482,51,11/8/2021,38
243506,49104,12,5/29/2022,34
243507,12742,44,10/14/2021,11
243508,43992,50,11/19/2023,1
243509,25285,37,5/13/2021,30
243510,32333,74,10/22/2021,22
243511,31789,80,10/28/2022,38
243512,5780,9,5/15/2023,48
243513,7848,12,6/5/2021,32
243514,43247,92,4/24/2022,32
243515,1596,100,1/1/2021,2
243516,48526,90,8/22/2021,48
243517,48986,37,11/2/2021,19
243518,32918,33,11/14/2023,8
243519,48137,88,5/29/2021,37
243520,30104,46,12/1/2022,40
243521,29565,79,11/2/2021,19
243522,48212,41,11/7/2021,11
243523,27488,4,12/21/2021,48
243524,2490,79,6/27/2021,19
243525,24715,6,12/12/2022,27
243526,1458,58,2/16/2020,19
243527,12601,19,10/6/2020,20
243528,28377,84,1/2/2022,13
243529,38628,50,7/5/2021,47
243530,5191,4,5/30/2022,40
243531,28623,4,4/22/2020,8
243532,40030,84,11/11/2023,50
243533,20400,9,5/24/2021,34
243534,46721,20,3/22/2021,1
243535,32041,47,6/28/2023,11
243536,38291,54,5/9/2023,5
243537,35588,22,10/21/2020,14
243538,9395,12,3/26/2021,30
243539,25220,44,7/4/2023,40
243540,12726,59,1/10/2022,9
243541,34569,20,3/21/2023,49
243542,9825,36,9/20/2022,12
243543,15271,67,11/15/2020,26
243544,10486,71,2/2/2023,16
243545,12392,58,3/21/2020,37
243546,2681,4,8/26/2022,24
243547,14454,5,2/16/2020,32
243548,4614,95,1/8/2020,47
243549,3895,35,3/20/2021,28
243550,14544,31,12/19/2023,7
243551,22169,70,7/22/2020,1
243552,47431,81,8/22/2022,48
243553,44558,63,11/9/2021,9
243554,26008,45,1/26/2022,26
243555,29708,13,5/31/2023,46
243556,9404,45,9/13/2021,43
243557,4246,79,5/4/2023,48
243558,11932,26,12/15/2021,11
243559,41909,40,3/25/2022,26
243560,16384,41,11/10/2023,32
243561,29233,85,2/21/2021,7
243562,45186,57,3/8/2021,36
243563,3785,95,5/25/2022,41
243564,46561,25,2/24/2021,3
243565,49500,49,6/10/2020,25
243566,17681,14,5/1/2023,45
243567,4258,92,8/12/2022,13
243568,37486,6,2/9/2023,14
243569,30909,49,3/15/2020,46
243570,17826,64,4/3/2022,28
243571,36328,65,3/18/2023,30
243572,43726,43,7/28/2020,34
243573,41936,92,4/24/2020,1
243574,8110,73,8/15/2020,16
243575,14171,17,11/25/2022,19
243576,26790,32,11/25/2022,22
243577,47748,57,8/22/2020,24
243578,35925,48,5/11/2020,40
243579,41591,94,5/5/2023,29
243580,44176,25,9/22/2023,36
243581,22154,45,9/13/2023,24
243582,28648,53,8/18/2022,44
243583,7994,56,4/14/2021,47
243584,719,69,12/12/2021,3
243585,43953,34,3/16/2023,1
243586,30415,76,4/10/2022,39
243587,26840,15,3/21/2023,1
243588,26362,51,11/2/2021,22
243589,18088,40,6/21/2021,39
243590,16935,3,9/29/2020,22
243591,34923,56,11/4/2021,3
243592,11694,19,3/6/2021,47
243593,22858,56,2/2/2022,38
243594,17843,33,4/14/2021,6
243595,11863,84,5/13/2023,43
243596,38175,79,10/21/2022,8
243597,34250,61,3/9/2022,15
243598,20468,50,4/16/2022,34
243599,48003,19,6/25/2021,9
243600,38499,18,9/3/2023,14
243601,20510,62,12/25/2022,47
243602,35351,11,6/14/2021,19
243603,5992,79,2/14/2022,9
243604,3184,33,2/23/2021,29
243605,46931,55,6/30/2022,25
243606,27999,6,7/19/2020,26
243607,15890,58,6/27/2022,6
243608,1225,95,12/9/2022,26
243609,6200,92,2/19/2020,34
243610,17424,18,10/6/2022,28
243611,37557,99,9/17/2020,22
243612,15557,9,12/22/2022,32
243613,32926,49,8/18/2023,7
243614,32625,72,8/8/2022,17
243615,42265,46,9/9/2023,16
243616,4159,6,6/3/2021,39
243617,24281,65,12/27/2021,36
243618,29535,95,2/21/2022,40
243619,46277,60,3/19/2021,7
243620,32705,71,9/25/2023,23
243621,4259,57,5/6/2022,40
243622,3511,77,7/5/2022,34
243623,31437,55,1/3/2023,48
243624,29241,23,1/13/2021,6
243625,45795,26,11/7/2020,37
243626,39282,5,12/30/2022,25
243627,40102,20,9/29/2023,43
243628,40180,73,7/2/2023,29
243629,27675,48,4/6/2021,25
243630,6225,39,2/22/2021,30
243631,49439,51,6/24/2021,21
243632,22681,11,12/6/2023,25
243633,45275,53,8/19/2020,27
243634,15506,10,9/9/2021,21
243635,9047,49,3/31/2023,12
243636,3950,56,7/23/2021,8
243637,187,52,11/19/2023,15
243638,44556,16,9/19/2022,13
243639,38124,92,2/22/2022,40
243640,31644,34,9/24/2023,43
243641,35578,93,5/18/2021,34
243642,39260,34,12/13/2021,27
243643,26488,7,12/9/2021,6
243644,47816,21,9/16/2020,35
243645,5803,100,12/28/2023,4
243646,36472,8,1/3/2023,20
243647,43674,70,5/4/2022,23
243648,15612,94,7/28/2022,25
243649,15812,93,10/23/2023,48
243650,49608,52,11/27/2022,31
243651,25088,24,5/29/2022,21
243652,3403,3,7/12/2022,26
243653,26532,60,6/1/2021,39
243654,23166,52,12/13/2021,49
243655,33911,15,10/23/2023,5
243656,31826,52,2/1/2023,1
243657,16882,24,3/15/2023,39
243658,25780,89,1/18/2020,30
243659,5043,81,5/2/2020,10
243660,41061,36,3/10/2021,10
243661,10917,34,7/15/2023,29
243662,3934,7,10/22/2022,8
243663,37513,19,11/30/2022,42
243664,42160,43,5/8/2020,18
243665,26328,17,11/1/2022,20
243666,16704,27,11/11/2020,8
243667,25403,6,8/25/2021,18
243668,24910,29,9/13/2020,48
243669,14985,10,7/30/2023,7
243670,17413,52,8/4/2020,49
243671,42514,38,7/18/2022,9
243672,40312,89,5/29/2023,15
243673,31158,63,11/16/2023,1
243674,30795,42,12/30/2022,25
243675,15455,3,12/2/2020,15
243676,9009,20,2/9/2020,29
243677,21224,30,8/14/2023,11
243678,38069,40,2/26/2020,1
243679,25941,27,4/26/2022,2
243680,39882,31,11/1/2023,35
243681,42478,100,2/17/2020,9
243682,32897,42,1/9/2022,41
243683,34820,100,11/12/2023,5
243684,21946,19,11/8/2020,7
243685,24268,86,10/3/2022,44
243686,9810,68,1/16/2020,44
243687,24822,50,8/29/2021,31
243688,3907,77,2/2/2020,32
243689,12712,60,4/23/2020,8
243690,38006,9,10/20/2022,44
243691,25722,87,8/3/2020,6
243692,29141,76,7/4/2023,39
243693,41621,15,10/17/2023,6
243694,4081,52,7/9/2021,37
243695,34824,70,10/22/2023,7
243696,35289,24,1/15/2023,50
243697,10748,76,10/9/2021,37
243698,47812,35,1/20/2023,44
243699,32260,54,2/1/2023,18
243700,26203,40,6/19/2020,35
243701,24364,18,8/9/2020,50
243702,24205,85,10/20/2022,42
243703,43842,74,7/11/2020,5
243704,20540,49,4/4/2023,7
243705,48316,4,5/25/2023,6
243706,12639,33,7/29/2023,25
243707,7260,45,11/18/2023,27
243708,34647,9,1/4/2021,7
243709,34434,42,1/12/2023,19
243710,39728,49,12/17/2022,4
243711,20635,76,8/6/2023,32
243712,37161,79,4/11/2022,33
243713,29180,56,3/14/2022,8
243714,36940,1,6/16/2020,28
243715,33730,70,4/6/2021,21
243716,13267,6,8/5/2022,19
243717,43198,86,3/9/2023,8
243718,43040,30,7/23/2021,12
243719,17562,63,5/23/2020,39
243720,48250,62,4/7/2022,4
243721,31564,64,12/5/2021,6
243722,28570,48,1/3/2022,41
243723,1462,30,11/17/2021,33
243724,7864,85,7/23/2022,9
243725,11247,67,5/5/2021,39
243726,2044,44,7/27/2021,41
243727,15678,4,8/14/2022,42
243728,10952,59,4/10/2023,29
243729,36100,78,5/17/2022,32
243730,19558,67,6/11/2021,12
243731,46011,7,4/22/2023,28
243732,31672,74,10/2/2023,44
243733,4230,33,6/14/2020,49
243734,36627,81,10/16/2022,18
243735,18403,40,6/19/2020,23
243736,24752,83,5/14/2023,4
243737,23149,100,5/3/2023,47
243738,46308,73,7/7/2020,11
243739,45136,99,10/29/2021,41
243740,26997,94,12/7/2022,26
243741,43510,82,2/18/2023,47
243742,30518,26,10/12/2020,34
243743,15830,55,4/25/2021,29
243744,12714,50,4/7/2021,16
243745,47897,76,3/20/2020,42
243746,3829,74,1/9/2020,36
243747,6154,2,3/6/2020,22
243748,8344,24,7/21/2021,43
243749,34773,96,9/19/2023,47
243750,396,4,3/11/2022,38
243751,33853,60,10/28/2021,48
243752,38418,78,8/6/2023,9
243753,29929,6,1/3/2022,14
243754,15437,13,11/26/2020,48
243755,15043,11,5/16/2022,29
243756,29637,37,8/25/2022,14
243757,49827,86,11/1/2020,41
243758,23504,46,8/31/2023,19
243759,21301,15,11/23/2020,50
243760,19607,87,4/20/2023,39
243761,18996,19,6/11/2020,39
243762,45591,22,8/27/2020,25
243763,20946,58,1/10/2020,28
243764,49233,1,6/3/2022,44
243765,22061,17,1/13/2021,44
243766,24722,54,7/1/2020,15
243767,27067,49,3/23/2022,8
243768,37878,61,5/24/2022,14
243769,36896,97,8/24/2023,46
243770,8767,5,3/15/2023,1
243771,6043,84,2/4/2021,27
243772,44425,55,9/16/2020,19
243773,43626,79,10/13/2021,47
243774,23341,3,9/24/2021,38
243775,10459,82,1/13/2020,26
243776,42869,64,5/2/2020,21
243777,28724,92,10/18/2020,25
243778,38874,91,8/30/2020,24
243779,32358,78,1/15/2021,34
243780,44977,12,12/2/2023,10
243781,1011,53,6/7/2020,23
243782,30553,82,9/27/2022,27
243783,33510,40,11/10/2022,19
243784,42439,34,5/19/2023,45
243785,36169,34,10/23/2020,38
243786,31010,6,8/27/2021,12
243787,25192,35,5/21/2022,34
243788,31934,86,10/21/2022,8
243789,13465,35,11/20/2023,40
243790,42035,4,8/9/2023,2
243791,24311,12,2/19/2022,39
243792,1164,23,11/11/2023,9
243793,11102,39,11/20/2022,30
243794,37975,79,11/25/2023,40
243795,41907,62,1/22/2023,25
243796,41483,78,9/5/2021,31
243797,11768,87,8/4/2021,24
243798,31826,53,10/1/2022,36
243799,2950,89,9/21/2022,46
243800,19301,21,6/26/2020,45
243801,38647,45,12/21/2023,33
243802,49048,66,7/18/2022,39
243803,35806,82,10/18/2021,1
243804,39536,58,7/16/2021,27
243805,7860,24,11/30/2023,38
243806,38177,35,6/18/2020,10
243807,31301,5,8/11/2022,18
243808,5352,25,6/25/2021,46
243809,45319,68,4/8/2023,48
243810,18795,24,10/16/2021,48
243811,31680,66,1/22/2022,14
243812,7735,27,10/27/2022,32
243813,46122,61,9/21/2020,5
243814,12782,12,6/18/2023,33
243815,42424,70,1/24/2022,36
243816,12686,43,1/12/2022,16
243817,22724,37,8/22/2021,38
243818,9140,8,6/16/2021,44
243819,41222,32,5/28/2023,26
243820,2205,33,9/16/2021,21
243821,22830,86,6/3/2020,30
243822,8138,12,10/9/2020,37
243823,30549,10,4/11/2023,7
243824,49151,79,7/7/2022,11
243825,15258,9,3/4/2023,5
243826,35323,84,2/6/2020,43
243827,44220,75,6/17/2022,35
243828,14680,51,4/2/2021,28
243829,47793,94,7/24/2020,45
243830,24490,61,4/11/2020,21
243831,6327,98,9/7/2021,12
243832,580,28,1/9/2020,3
243833,43625,82,5/3/2020,20
243834,25176,100,11/8/2021,30
243835,6126,91,2/24/2022,2
243836,31406,77,9/14/2021,21
243837,40204,83,3/20/2022,44
243838,38113,69,6/17/2023,36
243839,19328,10,3/24/2023,45
243840,19029,88,2/2/2021,28
243841,1905,20,4/2/2020,6
243842,8882,11,1/23/2020,29
243843,19115,52,4/25/2022,30
243844,29386,26,10/28/2020,16
243845,10640,39,10/27/2021,50
243846,46942,56,4/18/2023,22
243847,11846,58,4/24/2022,18
243848,7440,8,3/17/2021,30
243849,42892,8,7/9/2021,41
243850,42617,33,7/27/2020,18
243851,24557,1,12/30/2023,17
243852,35540,49,9/25/2021,41
243853,723,9,11/13/2020,26
243854,41916,16,3/3/2023,32
243855,42468,19,1/14/2021,16
243856,46272,30,12/12/2020,34
243857,26059,48,1/13/2021,30
243858,32781,34,6/9/2022,28
243859,17320,69,10/13/2021,24
243860,20545,21,12/23/2021,27
243861,43162,19,4/14/2020,27
243862,44120,30,3/26/2021,1
243863,15208,89,7/28/2020,37
243864,40446,48,3/6/2022,29
243865,46680,86,11/1/2022,14
243866,37583,26,9/2/2021,12
243867,26045,74,3/3/2021,32
243868,37200,76,5/10/2021,23
243869,47769,63,11/26/2020,21
243870,41745,82,5/14/2021,3
243871,29281,100,4/10/2022,19
243872,35283,78,11/6/2023,21
243873,47258,69,9/3/2022,34
243874,46874,85,11/5/2023,10
243875,37390,37,9/16/2023,45
243876,14013,49,5/19/2020,28
243877,22971,81,11/22/2023,22
243878,35843,23,8/19/2023,11
243879,13898,76,6/18/2021,50
243880,26021,49,9/16/2023,21
243881,16306,5,1/21/2022,31
243882,45602,3,5/18/2020,47
243883,3833,11,10/1/2021,46
243884,12257,67,2/27/2022,50
243885,8748,16,11/17/2021,20
243886,42205,65,9/16/2020,14
243887,11866,2,12/9/2022,20
243888,13412,48,6/12/2023,30
243889,30956,7,7/25/2022,28
243890,171,31,6/21/2020,42
243891,18893,56,8/30/2021,44
243892,29359,30,8/9/2020,26
243893,39397,16,7/9/2022,7
243894,15136,22,4/8/2021,11
243895,23948,72,4/6/2023,42
243896,31919,62,3/8/2023,33
243897,4711,3,5/12/2020,48
243898,4689,25,3/22/2020,39
243899,5297,68,1/24/2020,32
243900,34773,75,4/16/2023,40
243901,15196,21,2/11/2022,43
243902,39914,84,5/31/2021,28
243903,31034,24,3/7/2023,5
243904,14395,50,5/23/2021,20
243905,25735,2,1/21/2021,40
243906,41467,60,7/24/2021,12
243907,46963,67,7/12/2021,45
243908,8006,63,10/9/2023,39
243909,25234,5,3/23/2020,6
243910,35979,58,8/18/2023,8
243911,41897,76,8/27/2020,12
243912,3360,36,2/12/2023,45
243913,49853,66,3/29/2020,1
243914,24354,91,10/21/2023,34
243915,37909,78,1/26/2023,27
243916,11144,41,7/12/2022,11
243917,48815,80,11/29/2022,17
243918,35552,28,10/16/2021,27
243919,26193,85,7/20/2021,27
243920,11635,33,9/18/2023,21
243921,39139,89,12/28/2020,45
243922,47237,1,3/20/2020,13
243923,29820,32,4/17/2020,41
243924,40329,59,4/17/2020,38
243925,37807,43,1/29/2021,50
243926,829,57,1/19/2021,45
243927,40366,92,3/31/2020,25
243928,26189,41,8/1/2020,30
243929,25545,99,3/9/2023,5
243930,9055,100,8/8/2023,1
243931,47666,99,5/15/2022,13
243932,41332,17,10/11/2022,20
243933,16344,32,4/16/2023,37
243934,18879,75,3/16/2020,47
243935,36622,92,7/31/2023,34
243936,25117,61,4/10/2020,15
243937,22391,42,3/23/2021,30
243938,33768,51,1/31/2023,37
243939,20816,88,2/6/2021,49
243940,36433,59,7/23/2023,21
243941,3366,74,1/29/2022,18
243942,47948,74,5/12/2022,44
243943,19990,94,2/22/2022,33
243944,7583,82,5/29/2020,30
243945,40589,33,7/31/2023,5
243946,17480,4,12/23/2021,38
243947,6767,79,7/9/2022,7
243948,47104,4,11/15/2023,19
243949,44491,36,12/17/2022,6
243950,42485,22,8/25/2023,4
243951,34988,92,6/17/2022,34
243952,17207,19,3/17/2020,31
243953,22057,46,5/16/2020,6
243954,12155,75,11/11/2021,21
243955,7938,56,8/12/2021,17
243956,10658,35,1/30/2020,18
243957,6930,19,8/24/2020,5
243958,23475,49,2/24/2023,20
243959,9354,14,12/16/2020,7
243960,14115,46,8/17/2022,30
243961,3135,47,3/6/2022,17
243962,48722,73,2/26/2021,37
243963,1777,58,4/25/2022,19
243964,13491,47,1/9/2022,14
243965,2025,50,12/7/2021,25
243966,36698,30,1/21/2021,20
243967,19522,42,1/21/2022,32
243968,1530,45,12/24/2021,3
243969,1867,45,9/5/2020,13
243970,29146,1,1/3/2020,37
243971,12832,41,9/15/2021,39
243972,4575,75,2/13/2020,22
243973,20185,44,3/6/2022,48
243974,40742,16,1/4/2020,33
243975,27762,57,8/8/2021,41
243976,34628,52,12/24/2020,21
243977,23129,38,9/12/2022,50
243978,9830,60,4/20/2023,43
243979,12487,2,8/31/2022,33
243980,34780,29,7/8/2022,18
243981,49149,40,1/26/2023,24
243982,35055,100,1/13/2022,12
243983,29523,87,3/31/2023,11
243984,7471,76,7/6/2022,4
243985,200,43,8/30/2023,26
243986,7337,36,3/22/2021,9
243987,2031,34,10/23/2023,27
243988,5142,33,11/25/2023,17
243989,13035,39,4/29/2022,47
243990,45552,74,1/16/2023,13
243991,24020,52,2/11/2020,32
243992,23854,61,2/15/2020,46
243993,3674,82,11/21/2020,34
243994,29478,50,9/5/2021,1
243995,30861,93,11/27/2023,2
243996,40221,42,6/15/2022,3
243997,7168,18,7/4/2023,35
243998,39047,45,8/26/2020,18
243999,6125,37,5/4/2023,14
244000,5375,35,5/4/2023,10
244001,1584,94,11/12/2023,17
244002,17062,95,6/16/2022,46
244003,7833,24,4/27/2020,30
244004,21018,76,2/20/2022,7
244005,1891,87,8/4/2023,47
244006,14189,22,10/4/2020,33
244007,11358,31,8/28/2020,8
244008,45137,82,11/29/2021,7
244009,13573,44,3/17/2022,3
244010,28061,16,9/16/2021,49
244011,29630,57,5/20/2023,9
244012,30723,28,2/14/2020,10
244013,12957,61,2/3/2023,2
244014,43378,90,11/24/2021,22
244015,1212,65,11/14/2022,18
244016,43151,88,11/17/2021,6
244017,34236,35,9/22/2020,44
244018,33390,14,3/9/2022,45
244019,18504,61,10/12/2022,21
244020,19154,82,4/11/2023,47
244021,7333,14,4/25/2022,40
244022,49308,13,2/10/2022,30
244023,21322,78,2/9/2023,7
244024,37899,64,8/23/2020,18
244025,47686,65,11/16/2022,34
244026,15296,30,4/27/2022,29
244027,43547,3,12/18/2022,22
244028,38242,70,8/13/2023,46
244029,44430,85,6/18/2022,30
244030,29151,91,8/19/2020,34
244031,41318,13,5/22/2022,33
244032,18700,59,11/8/2021,34
244033,49443,38,1/12/2022,15
244034,3685,72,9/11/2023,27
244035,13764,51,10/18/2023,49
244036,3591,23,3/31/2022,4
244037,21467,14,7/22/2023,14
244038,14273,17,4/5/2021,13
244039,30896,12,3/28/2023,35
244040,34849,31,3/10/2020,34
244041,12202,4,8/28/2023,35
244042,17795,9,3/21/2021,37
244043,32390,48,7/2/2021,1
244044,23790,86,4/15/2023,20
244045,29464,47,2/27/2021,5
244046,16410,79,5/2/2021,45
244047,15018,42,8/8/2020,26
244048,43617,62,6/6/2020,22
244049,44129,52,6/9/2022,47
244050,39783,17,9/3/2020,18
244051,19635,72,7/11/2022,34
244052,40975,20,2/16/2023,38
244053,38354,78,8/25/2020,20
244054,3030,54,9/4/2021,5
244055,25942,28,2/21/2020,16
244056,23717,22,8/25/2020,3
244057,5913,2,9/16/2023,12
244058,10716,78,9/22/2022,29
244059,40753,26,1/11/2020,8
244060,39339,32,5/26/2023,8
244061,12339,45,7/14/2021,49
244062,48730,28,3/18/2022,38
244063,38208,22,3/1/2020,27
244064,34932,1,1/14/2021,38
244065,16475,65,9/8/2021,25
244066,30685,66,4/12/2022,34
244067,5965,70,11/17/2022,21
244068,829,29,7/14/2022,33
244069,32888,75,8/17/2020,19
244070,16110,17,6/2/2021,6
244071,5979,6,10/3/2023,34
244072,44546,46,7/23/2021,22
244073,13725,48,1/18/2020,43
244074,31741,77,5/15/2021,49
244075,29762,88,6/1/2022,37
244076,21362,52,5/13/2021,2
244077,10450,67,11/9/2022,36
244078,33781,29,9/20/2022,26
244079,22666,72,12/30/2020,28
244080,26572,27,8/10/2022,39
244081,47527,75,5/16/2020,19
244082,22288,46,1/16/2023,6
244083,768,6,2/23/2022,39
244084,22751,85,7/17/2020,7
244085,47355,41,4/11/2022,31
244086,12441,67,4/23/2021,50
244087,33266,90,8/7/2020,14
244088,30121,68,12/16/2021,30
244089,11396,39,2/13/2021,38
244090,41166,93,2/10/2023,22
244091,37085,83,6/3/2021,34
244092,40223,21,11/10/2021,47
244093,37447,100,9/6/2021,31
244094,38149,15,11/24/2022,5
244095,17538,43,3/19/2023,14
244096,16497,18,10/22/2020,11
244097,22424,71,12/13/2020,36
244098,16898,95,2/8/2021,38
244099,13861,69,2/9/2021,43
244100,33847,41,6/5/2023,31
