product_id,category_id,supplier_id,price
4375,28,20,3993
4376,17,177,1821
4377,11,175,1659
4378,10,176,3561
4379,12,130,3699
4380,30,113,2780
4381,19,51,2077
4382,30,191,3489
4383,23,107,3475
4384,1,138,1404
4385,21,82,4683
4386,10,21,3772
4387,12,41,2895
4388,20,133,3441
4389,21,149,4430
4390,14,103,1437
4391,21,133,4326
4392,16,35,2600
4393,28,137,2457
4394,30,13,1477
4395,6,78,1460
4396,29,25,3427
4397,2,54,3668
4398,3,69,2894
4399,19,97,3949
4400,9,137,1105
4401,29,7,2373
4402,14,88,2842
4403,22,171,1382
4404,18,25,193
4405,13,50,2947
4406,21,53,3357
4407,12,88,3426
4408,10,94,519
4409,26,64,4501
4410,10,140,1384
4411,5,19,1000
4412,30,90,2155
4413,14,189,1747
4414,2,42,2363
4415,29,128,2540
4416,6,183,3380
4417,25,157,1081
4418,4,145,2043
4419,4,165,2835
4420,22,86,2727
4421,4,50,492
4422,30,39,3059
4423,28,8,433
4424,28,58,3567
4425,14,179,3167
4426,27,72,1795
4427,9,93,3318
4428,4,56,2890
4429,2,74,4147
4430,5,47,3489
4431,28,164,2751
4432,5,112,2011
4433,29,7,2906
4434,20,193,2052
4435,16,167,3653
4436,12,32,4937
4437,1,4,2867
4438,6,151,2120
4439,30,173,3301
4440,26,48,3156
4441,28,3,1729
4442,3,41,4978
4443,13,31,4627
4444,25,175,1647
4445,30,192,3885
4446,27,14,3966
4447,20,85,1754
4448,24,194,1996
4449,6,26,2704
4450,11,101,3443
4451,16,158,138
4452,4,16,4961
4453,27,72,3026
4454,21,142,897
4455,1,172,2217
4456,19,162,2911
4457,11,1,2666
4458,8,150,4132
4459,4,50,4717
4460,19,30,2256
4461,21,17,2838
4462,26,160,3102
4463,29,194,1866
4464,9,131,2997
4465,20,73,1893
4466,25,4,2339
4467,10,40,4493
4468,5,113,1710
4469,25,46,4338
4470,22,29,2184
4471,19,78,2202
4472,21,23,4537
4473,2,18,3308
4474,21,70,2015
4475,8,173,1683
4476,6,64,3508
4477,1,123,1914
4478,28,44,2295
4479,26,164,1984
4480,10,15,2232
4481,29,198,1648
4482,20,103,2685
4483,12,53,572
4484,2,56,2234
4485,18,197,605
4486,4,62,3798
4487,7,66,111
4488,14,165,4979
4489,20,66,755
4490,30,163,885
4491,10,147,2721
4492,16,125,2195
4493,21,165,3510
4494,10,186,4009
4495,20,147,4579
4496,25,141,3432
4497,29,163,1682
4498,19,171,2135
4499,16,106,622
4500,9,9,2919
4501,13,17,2168
4502,28,69,385
4503,9,153,3311
4504,14,68,1454
4505,28,43,1577
4506,10,186,1324
4507,3,194,1367
4508,24,184,3581
4509,11,116,126
4510,2,57,3451
4511,26,196,2983
4512,16,113,637
4513,16,39,1697
4514,30,66,2886
4515,27,31,4281
4516,21,48,1303
4517,30,138,3917
4518,24,43,1158
4519,20,3,1603
4520,10,76,3783
4521,15,62,1865
4522,20,18,2155
4523,19,30,3784
4524,19,57,2262
4525,20,107,1510
4526,24,137,3026
4527,11,30,243
4528,9,12,1212
4529,19,77,1613
4530,18,71,3440
4531,1,197,2463
4532,28,182,3760
4533,10,14,2693
4534,17,67,2506
4535,9,33,966
4536,25,82,3159
4537,5,54,4188
4538,14,153,951
4539,5,5,1395
4540,25,119,2956
4541,3,126,293
4542,29,141,691
4543,19,184,1091
4544,10,66,3637
4545,22,165,4256
4546,1,99,440
4547,18,182,3324
4548,16,30,4531
4549,15,184,1731
4550,29,184,202
4551,9,15,4570
4552,21,94,3685
4553,8,72,1528
4554,8,128,4983
4555,11,70,760
4556,28,93,3730
4557,24,78,4320
4558,19,91,2549
4559,4,99,3300
4560,9,189,582
4561,3,76,1946
4562,27,187,4717
4563,25,178,1943
4564,21,8,4387
4565,14,30,911
4566,1,184,4923
4567,16,25,2002
4568,9,155,4789
4569,9,109,1670
4570,4,55,2881
4571,7,140,171
4572,13,20,1647
4573,3,84,1455
4574,22,43,2736
4575,11,31,3927
4576,12,88,243
4577,5,175,1726
4578,7,172,311
4579,10,61,4732
4580,6,191,4240
4581,22,174,3867
4582,3,189,3770
4583,18,184,2808
4584,18,185,3144
4585,30,71,1942
4586,3,149,3344
4587,30,156,140
4588,10,27,1769
4589,1,54,2910
4590,4,166,4606
4591,2,82,2591
4592,8,64,3900
4593,29,28,1064
4594,13,17,2622
4595,25,97,4001
4596,16,169,4383
4597,14,171,3513
4598,14,45,3091
4599,2,143,792
4600,18,120,4543
4601,25,165,4813
4602,2,34,4555
4603,17,113,111
4604,23,120,2055
4605,17,2,2435
4606,10,120,2455
4607,23,148,1202
4608,17,10,2797
4609,23,103,766
4610,4,60,1699
4611,15,194,4795
4612,14,172,1692
4613,4,89,4503
4614,1,27,3386
4615,6,124,1045
4616,2,185,4742
4617,22,102,1196
4618,29,109,676
4619,24,76,3149
4620,13,38,2694
4621,11,34,1566
4622,29,58,4193
4623,16,163,656
4624,21,89,946
4625,10,146,3173
4626,16,84,2272
4627,25,109,1448
4628,29,75,2604
4629,10,170,4019
4630,12,184,4759
4631,7,58,1142
4632,14,96,2052
4633,14,42,268
4634,6,4,2354
4635,5,172,1666
4636,15,155,3736
4637,24,120,4189
4638,30,108,2670
4639,11,66,3840
4640,19,181,4548
4641,24,104,2031
4642,3,1,441
4643,28,184,1177
4644,29,163,199
4645,3,134,1706
4646,12,5,2328
4647,28,7,2850
4648,23,157,3759
4649,7,139,692
4650,10,153,735
4651,4,18,1251
4652,25,174,1117
4653,20,177,1103
4654,3,76,1624
4655,14,61,428
4656,27,12,2951
4657,13,27,355
4658,15,124,4237
4659,22,22,826
4660,21,12,4355
4661,24,93,2610
4662,20,110,2022
4663,7,103,3632
4664,23,48,2864
4665,29,85,4118
4666,1,77,4212
4667,4,136,1067
4668,24,90,2997
4669,18,189,2353
4670,24,35,898
4671,12,53,4200
4672,6,162,293
4673,20,65,1520
4674,1,11,1209
4675,24,183,4723
4676,28,19,4325
4677,28,91,581
4678,15,66,1466
4679,20,179,3497
4680,5,191,2532
4681,7,194,4117
4682,23,170,3059
4683,29,175,1378
4684,26,185,4420
4685,27,30,1392
4686,15,136,4410
4687,24,192,2479
4688,6,34,1891
4689,3,96,329
4690,14,58,488
4691,7,67,4324
4692,14,66,1502
4693,9,165,1531
4694,27,191,2345
4695,16,103,207
4696,23,101,3957
4697,6,72,2655
4698,28,29,2933
4699,12,157,556
4700,11,37,4734
4701,1,29,4706
4702,15,74,1019
4703,9,169,2426
4704,23,174,3384
4705,12,114,4164
4706,13,4,2077
4707,20,185,3223
4708,27,1,4920
4709,6,169,3573
4710,10,76,4591
4711,13,167,4165
4712,24,65,3004
4713,4,111,4662
4714,23,184,1381
4715,21,155,2708
4716,22,81,4568
4717,11,22,3943
4718,27,165,3141
4719,24,192,2746
4720,7,13,314
4721,23,113,4473
4722,11,21,2794
4723,9,189,3622
4724,21,117,4619
4725,27,174,141
4726,19,160,1679
4727,10,130,3491
4728,21,42,4548
4729,12,178,2298
4730,5,63,383
4731,13,142,1923
4732,14,144,3020
4733,18,103,3582
4734,7,100,192
4735,10,55,1318
4736,23,169,2314
4737,11,124,3810
4738,24,49,4190
4739,5,57,655
4740,26,160,477
4741,11,170,335
4742,1,44,2636
4743,1,63,3541
4744,10,137,4261
4745,9,45,1687
4746,20,1,4676
4747,4,59,2061
4748,22,185,3372
4749,27,18,1500
4750,11,188,1432
4751,10,200,2137
4752,8,89,1012
4753,6,120,3688
4754,26,40,2200
4755,20,36,2141
4756,14,117,4454
4757,12,7,3297
4758,12,127,4135
4759,16,6,4971
4760,26,42,4682
4761,13,38,2729
4762,19,90,3585
4763,21,193,2294
4764,6,69,4996
4765,19,195,3090
4766,4,147,974
4767,4,114,4293
4768,30,33,1170
4769,13,93,4063
4770,1,47,1842
4771,12,42,1573
4772,24,129,371
4773,26,71,3264
4774,20,66,3721
4775,23,160,1164
4776,9,109,2117
4777,10,162,1351
4778,12,131,2382
4779,20,40,2802
4780,30,150,1090
4781,5,84,4131
4782,12,16,1997
4783,8,109,2959
4784,23,144,1981
4785,2,6,4484
4786,21,21,2749
4787,29,42,2065
4788,18,49,4200
4789,24,6,2101
4790,25,173,1476
4791,13,197,1541
4792,5,13,755
4793,8,43,865
4794,8,149,1841
4795,30,48,3024
4796,15,6,2707
4797,3,24,4618
4798,19,2,1940
4799,2,99,792
4800,3,110,2538
4801,11,64,1755
4802,10,165,2092
4803,22,164,656
4804,22,157,1588
4805,17,34,3135
4806,4,114,4380
4807,19,160,2564
4808,2,94,4807
4809,20,100,4600
4810,16,75,4923
4811,14,49,4463
4812,16,160,4851
4813,16,156,3361
4814,29,66,1480
4815,6,132,3828
4816,14,12,2135
4817,5,105,4128
4818,28,129,2620
4819,5,55,1503
4820,18,56,3907
4821,4,176,1239
4822,22,15,1344
4823,6,30,4619
4824,20,75,3357
4825,29,74,884
4826,29,62,2198
4827,4,138,3628
4828,14,69,1969
4829,4,72,1035
4830,30,186,3399
4831,17,76,4316
4832,17,74,4271
4833,27,46,4791
4834,28,15,2473
4835,10,15,4321
4836,17,164,3715
4837,10,136,4461
4838,14,11,2696
4839,28,107,4742
4840,22,80,1669
4841,12,83,3024
4842,26,58,3633
4843,10,155,4034
4844,4,139,2468
4845,27,178,2124
4846,19,38,3396
4847,13,120,4943
4848,15,166,2183
4849,8,17,3458
4850,5,142,1335
4851,17,8,3586
4852,14,93,3734
4853,24,126,2479
4854,19,142,3353
4855,7,112,3635
4856,16,184,670
4857,15,147,2732
4858,10,79,159
4859,23,6,4830
4860,26,64,1251
4861,9,163,4168
4862,28,74,2333
4863,24,164,1071
4864,14,118,4616
4865,25,120,3948
4866,17,153,4197
4867,26,196,2279
4868,15,170,868
4869,21,20,3337
4870,5,84,468
4871,25,110,4215
4872,1,34,210
4873,9,2,3424
4874,16,56,2031
4875,8,89,825
4876,1,185,3987
4877,29,125,1578
4878,2,76,3802
4879,21,32,1437
4880,15,68,1189
4881,29,130,2908
4882,30,171,271
4883,26,179,795
4884,12,90,3539
4885,4,138,959
4886,3,44,2721
4887,5,48,2032
4888,24,23,1498
4889,5,200,1160
4890,9,28,1073
4891,16,154,581
4892,9,141,1403
4893,18,104,860
4894,29,132,4282
4895,30,53,3256
4896,16,163,2611
4897,23,141,3727
4898,2,58,1260
4899,4,83,3958
4900,2,107,3021
4901,2,16,1583
4902,18,144,4692
4903,18,104,2388
4904,9,166,1509
4905,22,93,1198
4906,6,157,3266
4907,4,128,3487
4908,15,125,2607
4909,30,157,674
4910,2,196,3818
4911,26,78,3858
4912,17,112,4763
4913,19,120,4049
4914,3,188,4412
4915,12,79,894
4916,22,111,375
4917,21,96,783
4918,20,94,3807
4919,6,189,217
4920,29,183,3343
4921,23,63,4757
4922,9,199,3296
4923,10,9,2241
4924,13,128,3787
4925,17,109,1014
4926,26,140,1008
4927,6,165,3703
4928,12,124,2620
4929,25,89,2135
4930,8,65,964
4931,5,74,303
4932,24,74,4995
4933,4,107,1657
4934,26,165,822
4935,3,141,2042
4936,4,188,2861
4937,17,73,657
4938,3,198,3900
4939,16,176,1382
4940,15,13,615
4941,13,84,3565
4942,4,157,4343
4943,28,158,2406
4944,12,78,1614
4945,23,97,1754
4946,25,155,1222
4947,11,101,1590
4948,6,34,1822
4949,23,126,790
4950,26,186,1440
4951,27,65,1824
4952,7,198,1339
4953,23,107,2622
4954,5,173,3308
4955,19,46,3951
4956,8,193,2806
4957,11,5,603
4958,28,97,523
4959,11,188,2528
4960,30,162,4203
4961,11,67,1037
4962,29,164,4454
4963,8,167,4911
4964,30,169,3556
4965,26,20,1210
4966,23,145,3770
4967,18,23,1999
4968,22,34,4090
4969,29,87,4953
4970,19,8,1103
4971,10,150,1898
4972,3,51,2882
4973,9,72,4716
4974,15,139,4351
4975,7,6,3069
4976,6,93,2703
4977,3,79,4581
4978,1,78,3616
4979,23,141,2672
4980,30,38,1843
4981,20,129,3825
4982,30,104,2869
4983,29,187,3352
4984,5,187,1906
4985,21,92,591
4986,3,120,1498
4987,27,64,3224
4988,20,81,258
4989,15,64,3773
4990,26,49,2366
4991,19,93,1218
4992,1,194,4438
4993,18,124,2770
4994,20,167,4799
4995,26,74,2757
4996,24,65,3807
4997,17,63,1636
4998,13,151,1240
4999,12,133,1439
5000,27,179,4286
5001,1,148,1407
5002,23,58,1778
5003,17,11,1473
5004,3,39,733
5005,9,74,4272
5006,23,107,3888
5007,30,29,911
5008,20,31,3591
5009,6,59,3720
5010,2,98,619
5011,4,181,415
5012,12,7,4585
5013,1,54,4621
5014,29,165,1498
5015,10,56,1906
5016,22,116,1566
5017,9,147,4582
5018,15,77,871
5019,16,8,4742
5020,21,175,3409
5021,27,168,2758
5022,27,50,1952
5023,6,17,2915
5024,7,129,659
5025,18,44,4803
5026,14,137,2725
5027,23,92,2376
5028,28,92,2533
5029,24,174,2490
5030,2,184,4199
5031,11,193,4242
5032,28,162,4509
5033,10,151,1931
5034,9,144,642
5035,11,183,4649
5036,9,131,1271
5037,20,101,2316
5038,27,26,4980
5039,28,24,1472
5040,22,79,3555
5041,8,196,1248
5042,19,46,2423
5043,24,179,3548
5044,15,176,1513
5045,11,76,2206
5046,13,19,2412
5047,27,111,1584
5048,8,179,1463
5049,26,48,478
5050,25,148,1179
5051,28,120,3128
5052,22,34,4614
5053,21,157,4233
5054,9,145,1987
5055,14,14,850
5056,25,191,2261
5057,27,147,4298
5058,27,157,4727
5059,3,5,1961
5060,11,25,4884
5061,11,84,1207
5062,2,120,4453
5063,25,181,2984
5064,11,13,4446
5065,1,27,2136
5066,26,11,4929
5067,8,3,3628
5068,2,175,753
5069,20,74,3673
5070,28,72,2694
5071,1,68,760
5072,1,38,1817
5073,16,15,2502
5074,18,1,2428
5075,23,192,1139
5076,27,88,2329
5077,5,28,445
5078,1,54,4019
5079,10,119,3614
5080,28,3,4980
5081,6,168,2051
5082,5,59,2428
5083,7,62,3397
5084,9,155,4664
5085,24,101,2645
5086,18,121,3966
5087,13,188,2527
5088,3,160,3189
5089,4,70,727
5090,25,165,1464
5091,26,7,4890
5092,11,83,2843
5093,27,93,4247
5094,16,149,3495
5095,17,30,4319
5096,3,108,303
5097,29,90,1475
5098,18,45,1926
5099,4,114,4623
5100,18,91,3297
5101,10,137,3554
5102,4,195,1576
5103,29,23,2501
5104,23,107,4381
5105,3,163,1928
5106,8,20,203
5107,14,107,1207
5108,18,58,141
5109,15,104,1995
5110,12,44,3647
5111,8,124,1241
5112,17,133,361
5113,21,42,1281
5114,23,50,855
5115,17,167,1484
5116,29,168,1821
5117,11,170,2290
5118,26,190,2572
5119,9,186,1352
5120,4,144,3084
5121,16,196,3059
5122,9,13,3818
5123,15,17,1458
5124,16,119,3456
5125,22,125,2842
5126,12,162,1361
5127,24,114,2543
5128,5,165,1034
5129,15,99,1710
5130,18,24,1228
5131,5,125,1805
5132,24,106,3949
5133,17,191,4618
5134,16,44,2462
5135,9,194,2709
5136,27,59,3632
5137,9,155,577
5138,29,135,2254
5139,3,146,1698
5140,16,140,4904
5141,18,142,285
5142,9,142,4893
5143,23,85,783
5144,16,13,3216
5145,6,148,991
5146,26,132,1873
5147,5,160,3254
5148,6,88,2278
5149,11,11,585
5150,22,72,3557
5151,27,162,1603
5152,29,91,2910
5153,17,39,3690
5154,2,175,3419
5155,30,101,2832
5156,8,82,4914
5157,23,119,2688
5158,5,7,4604
5159,25,190,3531
5160,30,45,4791
5161,9,24,4511
5162,29,99,3296
5163,5,70,3952
5164,21,152,4926
5165,30,72,756
5166,20,52,1163
5167,10,100,713
5168,11,106,3547
5169,13,167,903
5170,18,172,1819
5171,4,198,4678
5172,29,105,3261
5173,20,179,1084
5174,4,180,1894
5175,21,88,362
5176,15,145,3507
5177,27,173,2262
5178,13,1,1316
5179,22,166,4800
5180,30,11,347
5181,17,84,4139
5182,29,50,4852
5183,8,196,3146
5184,12,144,3941
5185,12,79,4603
5186,25,163,993
5187,26,173,3748
5188,10,180,4830
5189,10,151,4898
5190,7,103,4775
5191,12,167,4517
5192,18,84,3097
5193,27,131,761
5194,21,43,2465
5195,26,30,2966
5196,21,142,691
5197,9,112,3958
5198,13,171,1676
5199,29,109,2897
5200,12,175,2353
5201,4,74,2380
5202,28,33,2147
5203,17,96,2563
5204,14,68,3300
5205,27,21,255
5206,28,99,4196
5207,2,50,4206
5208,10,25,4828
5209,22,112,3808
5210,29,166,2304
5211,5,18,1660
5212,19,21,2216
5213,30,181,4561
5214,23,3,4199
5215,16,154,4306
5216,13,93,3391
5217,27,65,2380
5218,8,180,2865
5219,12,30,4397
5220,3,113,2113
5221,11,76,159
5222,18,102,1846
5223,29,175,2140
5224,18,40,2682
5225,18,95,2245
5226,8,79,2066
5227,27,97,3680
5228,7,56,2728
5229,24,79,4073
5230,1,177,853
5231,16,158,921
5232,30,102,134
5233,1,140,362
5234,5,54,1869
5235,30,105,193
5236,3,131,2445
5237,7,112,1118
5238,30,16,3289
5239,21,30,421
5240,3,14,3695
5241,3,173,3157
5242,9,82,972
5243,20,84,1994
5244,6,153,1040
5245,14,9,3554
5246,26,19,1156
5247,11,37,3046
5248,23,91,1622
5249,7,128,2421
5250,26,7,3372
5251,3,149,577
5252,7,52,267
5253,10,44,3159
5254,6,144,3464
5255,9,56,4762
5256,11,27,981
5257,14,107,2465
5258,22,96,253
5259,20,186,4685
5260,8,58,3618
5261,11,118,4804
5262,7,92,4368
5263,29,71,4039
5264,13,136,2478
5265,9,93,1930
5266,26,139,4533
5267,4,122,3840
5268,26,18,1543
5269,22,171,2650
5270,30,22,672
5271,9,118,966
5272,28,177,1880
5273,19,54,2719
5274,11,183,2100
5275,21,156,124
5276,11,70,4928
5277,15,63,3809
5278,5,99,2511
5279,29,116,2326
5280,21,195,2620
5281,7,111,2238
5282,6,69,4901
5283,30,30,1141
5284,8,61,4190
5285,15,133,4943
5286,13,149,3965
5287,23,3,2677
5288,28,174,1041
5289,4,123,1954
5290,29,133,493
5291,28,123,2598
5292,15,52,2366
5293,26,61,1566
5294,25,27,982
5295,19,134,2988
5296,11,125,3584
5297,19,110,1404
5298,26,167,1286
5299,26,13,107
5300,17,112,4684
5301,29,126,478
5302,22,166,1049
5303,10,84,3115
5304,14,39,966
5305,26,34,1566
5306,8,172,812
5307,26,60,4530
5308,4,8,1737
5309,23,168,776
5310,7,44,4341
5311,10,51,3651
5312,22,132,3100
5313,18,183,3828
5314,4,42,700
5315,11,97,1308
5316,6,188,3400
5317,19,183,136
5318,5,177,614
5319,27,72,3695
5320,8,68,1510
5321,27,165,2607
5322,7,127,1534
5323,27,7,593
5324,15,55,2362
5325,18,166,1510
5326,16,4,3248
5327,25,24,1369
5328,28,77,3484
5329,24,49,4454
5330,6,52,1363
5331,12,63,1337
5332,6,170,3782
5333,7,61,348
5334,18,56,1764
5335,2,163,4924
5336,2,146,4416
5337,8,65,2120
5338,18,10,2343
5339,18,179,1977
5340,8,112,3147
5341,12,56,4214
5342,8,169,4725
5343,16,152,1142
5344,22,39,1586
5345,17,115,4239
5346,8,6,3377
5347,19,59,2079
5348,8,125,552
5349,13,168,589
5350,12,149,1397
5351,11,169,2817
5352,23,197,1634
5353,12,183,2165
5354,2,14,1790
5355,19,68,3780
5356,13,37,1311
5357,30,100,4041
5358,6,199,3400
5359,8,150,4225
5360,6,125,2990
5361,17,32,2673
5362,20,76,2986
5363,9,186,3359
5364,12,180,1506
5365,25,122,2308
5366,11,34,2572
5367,10,152,1061
5368,19,86,3366
5369,6,111,904
5370,5,134,662
5371,30,124,4362
5372,15,7,3025
5373,11,119,1894
5374,26,21,2448
5375,28,35,3795
5376,7,128,2839
5377,19,87,787
5378,23,133,274
5379,9,21,514
5380,3,137,3905
5381,18,150,1966
5382,25,62,3085
5383,25,31,3226
5384,29,28,2351
5385,24,1,2283
5386,14,2,1776
5387,8,112,4864
5388,18,100,2308
5389,13,96,2024
5390,17,91,2549
5391,12,80,2537
5392,22,158,3756
5393,12,148,1889
5394,2,50,1267
5395,24,61,1731
5396,6,67,1141
5397,14,196,4847
5398,28,30,482
5399,26,125,3586
5400,4,196,3917
5401,7,141,1982
5402,28,11,4722
5403,18,5,973
5404,30,104,1509
5405,9,140,3558
5406,11,181,4797
5407,4,157,4996
5408,6,165,211
5409,26,148,563
5410,14,96,1033
5411,11,113,4391
5412,14,81,4906
5413,18,195,3512
5414,2,198,423
5415,2,76,3678
5416,10,26,443
5417,24,45,4440
5418,27,50,2409
5419,25,196,2076
5420,6,60,4957
5421,27,95,4473
5422,26,130,1810
5423,17,8,3651
5424,30,156,4609
5425,7,170,1902
5426,9,76,4188
5427,24,100,209
5428,27,57,3825
5429,14,45,4550
5430,6,122,3494
5431,7,58,4348
5432,17,126,1094
5433,26,27,3586
5434,10,38,969
5435,25,48,412
5436,6,150,1312
5437,12,137,351
5438,5,74,1833
5439,1,34,464
5440,12,96,3148
5441,12,8,556
5442,30,27,1370
5443,12,51,3908
5444,20,185,3670
5445,1,115,2779
5446,16,123,1632
5447,20,119,1018
5448,28,61,3320
5449,4,159,772
5450,25,160,1931
5451,14,4,991
5452,10,107,4697
5453,10,149,1840
5454,5,106,2025
5455,10,67,3506
5456,13,57,355
5457,1,107,4527
5458,15,182,4229
5459,9,61,314
5460,28,137,1668
5461,6,50,1928
5462,1,22,3043
5463,15,155,1688
5464,29,198,4866
5465,16,109,3196
5466,10,113,559
5467,16,197,4699
5468,27,126,3032
5469,22,184,1317
5470,5,159,4351
5471,10,200,3360
5472,7,72,584
5473,12,109,2974
5474,26,8,1159
5475,5,162,4521
5476,20,117,3297
5477,21,6,3342
5478,16,5,1070
5479,9,170,3809
5480,6,155,4394
5481,3,200,755
5482,5,137,1702
5483,29,96,2538
5484,18,130,1866
5485,13,94,432
5486,19,98,139
5487,21,123,988
5488,10,184,2838
5489,26,179,4458
5490,21,84,817
5491,18,82,4534
5492,20,44,964
5493,22,146,3804
5494,22,168,695
5495,17,66,147
5496,15,142,4317
5497,13,19,263
5498,26,58,1525
5499,20,89,4221
5500,22,8,1056
5501,5,96,151
5502,2,104,2654
5503,8,70,4918
5504,25,57,764
5505,20,134,1880
5506,1,24,1207
5507,1,166,3282
5508,18,172,200
5509,20,150,3133
5510,8,143,2720
5511,15,19,4655
5512,17,183,122
5513,13,120,1962
5514,4,13,2698
5515,23,74,407
5516,13,108,4000
5517,17,198,4413
5518,13,3,3775
5519,5,2,2760
5520,14,116,1201
5521,25,161,4365
5522,6,26,3872
5523,23,120,4639
5524,30,56,1515
5525,7,53,4489
5526,14,116,4474
5527,2,176,1012
5528,12,182,2385
5529,24,165,588
5530,24,85,1894
5531,4,107,4718
5532,20,8,262
5533,21,139,3288
5534,1,149,2401
5535,30,166,3932
5536,8,166,3660
5537,15,149,3262
5538,29,161,2565
5539,21,18,1413
5540,15,123,3609
5541,18,147,3581
5542,8,27,3291
5543,6,188,621
5544,16,126,4386
5545,26,64,3235
5546,9,116,2606
5547,2,39,1183
5548,8,86,2614
5549,10,156,1362
5550,27,94,1577
5551,14,15,2757
5552,30,10,2301
5553,8,196,1828
5554,2,25,2042
5555,30,94,1229
5556,21,145,3061
5557,22,192,4805
5558,13,96,995
5559,6,57,4465
5560,7,73,2850
5561,2,56,2691
5562,27,39,4181
5563,7,94,246
5564,3,152,3887
5565,24,143,4534
5566,26,163,701
5567,13,3,3019
5568,6,80,1784
5569,11,200,1949
5570,16,109,2696
5571,15,41,3747
5572,23,131,4449
5573,9,168,1216
5574,24,49,3067
5575,26,12,2849
5576,16,162,1730
5577,5,15,2444
5578,12,164,3391
5579,25,102,4053
5580,20,104,1194
5581,16,168,1241
5582,3,157,2199
5583,9,34,4715
5584,8,49,273
5585,25,137,3631
5586,26,197,1562
5587,29,73,3240
5588,18,135,1878
5589,1,108,859
5590,12,129,2980
5591,4,6,3037
5592,7,158,868
5593,3,13,2140
5594,10,180,3323
5595,11,140,1767
5596,20,55,754
5597,25,67,2010
5598,17,62,2948
5599,30,129,2090
5600,14,128,2938
5601,2,16,2453
5602,14,60,2089
5603,24,168,1235
5604,11,171,4271
5605,24,39,4131
5606,27,183,4223
5607,22,96,1183
5608,25,85,3718
5609,26,190,1711
5610,4,158,3049
5611,16,141,1999
5612,13,19,3821
5613,5,30,473
5614,7,4,3420
5615,21,11,1386
5616,2,56,3577
5617,5,67,2157
5618,13,23,342
5619,24,73,1737
5620,7,132,1923
5621,20,31,818
5622,3,199,2930
5623,15,80,4041
5624,10,145,932
5625,27,9,1119
5626,8,129,3971
5627,24,152,3491
5628,29,86,529
5629,20,156,1346
5630,8,12,3513
5631,28,78,2897
5632,14,177,1576
5633,14,50,2010
5634,21,198,4815
5635,3,174,3362
5636,26,85,2743
5637,7,153,179
5638,8,157,4302
5639,11,177,4347
5640,16,166,1938
5641,30,6,1581
5642,17,101,2116
5643,14,113,1679
5644,1,196,1238
5645,22,163,1470
5646,6,113,2232
5647,26,158,519
5648,7,145,4457
5649,7,153,4293
5650,19,67,671
5651,12,73,3149
5652,20,44,3230
5653,4,188,1370
5654,12,181,3835
5655,22,159,2078
5656,13,35,918
5657,24,45,3673
5658,2,100,167
5659,3,139,3998
5660,26,23,1713
5661,26,165,2138
5662,14,151,1536
5663,17,40,4420
5664,30,125,1087
5665,28,129,1676
5666,8,199,1397
5667,13,1,3346
5668,29,64,3486
5669,29,48,4467
5670,13,141,1730
5671,3,182,2589
5672,20,62,3107
5673,8,150,227
5674,10,32,2959
5675,15,107,2983
5676,30,137,4099
5677,26,170,4672
5678,4,68,2033
5679,11,136,3267
5680,1,146,4312
5681,15,171,1266
5682,4,50,2881
5683,16,106,2808
5684,7,4,1529
5685,2,192,4333
5686,2,118,3246
5687,14,123,3422
5688,5,177,3908
5689,22,114,2338
5690,22,166,1367
5691,11,119,1575
5692,24,20,1375
5693,20,12,912
5694,20,103,4831
5695,1,157,2998
5696,21,87,3912
5697,3,70,2882
5698,26,65,2379
5699,1,34,3906
5700,27,93,2709
5701,9,1,3139
5702,21,43,2827
5703,20,45,4716
5704,18,115,497
5705,14,75,1490
5706,30,152,3057
5707,19,164,1250
5708,10,87,508
5709,7,194,4206
5710,26,95,2764
5711,17,65,3768
5712,1,106,2572
5713,8,24,2865
5714,30,167,1247
5715,10,189,3703
5716,1,150,2564
5717,1,55,881
5718,24,16,299
5719,2,18,138
5720,30,79,3062
5721,2,196,3908
5722,8,44,3042
5723,10,11,4675
5724,8,191,628
5725,7,55,4198
5726,4,121,4575
5727,23,149,4345
5728,7,1,489
5729,3,103,4457
5730,24,48,938
5731,25,150,4358
5732,1,102,2559
5733,8,9,4422
5734,8,168,4304
5735,29,150,1062
5736,13,189,1408
5737,11,71,112
5738,16,45,1458
5739,1,92,4824
5740,12,165,2510
5741,9,158,4977
5742,18,62,2818
5743,3,190,2709
5744,13,119,257
5745,25,119,2118
5746,26,156,1169
5747,28,133,3461
5748,28,111,3467
5749,1,84,1241
5750,18,2,1864
5751,10,14,4005
5752,3,16,872
5753,4,132,1979
5754,19,194,3678
5755,10,104,1284
5756,26,71,1230
5757,8,183,3879
5758,9,55,1985
5759,17,71,256
5760,30,192,1653
5761,23,140,2310
5762,21,126,4787
5763,1,63,1564
5764,29,165,295
5765,1,29,1797
5766,13,6,3999
5767,14,76,1269
5768,17,198,1501
5769,12,46,3848
5770,24,22,3827
5771,13,80,3975
5772,10,136,356
5773,6,93,2224
5774,30,160,1607
5775,29,64,3240
5776,7,93,1736
5777,27,103,1267
5778,23,137,2867
5779,1,66,3888
5780,17,132,4371
5781,2,82,3995
5782,26,144,2778
5783,2,132,3503
5784,4,73,579
5785,7,112,626
5786,20,154,986
5787,1,69,3901
5788,13,68,2067
5789,23,100,3666
5790,18,126,3005
5791,24,148,556
5792,30,139,1135
5793,25,59,4463
5794,9,46,4099
5795,6,18,1342
